imdb_movie_Id,title,genres,Director_name,Actor_name
368933,Princess Diaries 2: Royal Engagement The (2004),Comedy|Romance,,
337960,Danny Deckchair (2003),Comedy|Romance,,
370263,AVP: Alien vs. Predator (2004),Action|Horror|Sci-Fi|Thriller,,
361309,We Don't Live Here Anymore (2004),Drama,,
364751,Without a Paddle (2004),Comedy,,
204313,Exorcist: The Beginning (2004),Horror|Thriller,,
83652,Bill Cosby Himself (1983),Comedy|Documentary,,
366174,Anacondas: The Hunt for the Blood Orchid (2004),Adventure|Drama|Horror|Sci-Fi|Thriller,,
324127,Suspect Zero (2004),Crime|Thriller,,
374330,Warriors of Heaven and Earth (Tian di ying xiong) (2003),Action|Adventure|Drama,,
241025,Vanity Fair (2004),Drama|Romance,,
338325,Paparazzi (2004),Drama|Thriller,,
324554,Wicker Park (2004),Drama|Romance|Thriller,,
71115,Alice Doesn't Live Here Anymore (1974),Drama|Romance,,
63803,Who's That Knocking at My Door? (1967),Drama,,
78763,Camera Buff (Amator) (1979),Drama,,
46521,Vitelloni I (a.k.a. The Young and the Passionate) (1953),Drama,,
337921,Cellular (2004),Action|Crime|Drama|Mystery|Thriller,,
318627,Resident Evil: Apocalypse (2004),Action|Horror|Sci-Fi|Thriller,,
339412,Mr. 3000 (2004),Comedy|Drama,,
346156,Sky Captain and the World of Tomorrow (2004),Action|Adventure|Sci-Fi,,
360201,Wimbledon (2004),Comedy|Romance,,
361620,First Daughter (2004),Comedy|Romance,,
356618,Forgotten The (2004),Drama|Mystery|Sci-Fi|Thriller,,
318462,Motorcycle Diaries The (Diarios de motocicleta) (2004),Adventure|Drama,,
365748,Shaun of the Dead (2004),Comedy|Horror,,
44509,Come Back Little Sheba (1952),Drama,,
71877,Murder on the Orient Express (1974),Crime|Mystery|Thriller,,
89560,Mask (1985),Drama,,
76504,Orca: The Killer Whale (1977),Action|Drama|Horror|Thriller,,
103594,1492: Conquest of Paradise (1992),Adventure|Drama,,
78935,Cannibal Holocaust (1980),Horror,,
307453,Shark Tale (2004),Animation|Children|Comedy,,
349710,Ladder 49 (2004),Action|Drama|Thriller,,
356721,I Heart Huckabees (2004),Comedy,,
361696,Raise Your Voice (2004),Romance,,
316732,Taxi (2004),Action|Comedy,,
390384,Primer (2004),Drama|Sci-Fi,,
368658,Stage Beauty (2004),Drama,,
358135,Shall We Dance? (2004),Comedy|Romance,,
372588,Team America: World Police (2004),Action|Adventure|Animation|Comedy,,
349416,Eulogy (2004),Comedy|Crime|Drama,,
380609,P.S. (2004),Comedy|Drama|Fantasy|Romance,,
46874,Country Girl The (1954),Drama,,
48563,Rose Tattoo The (1955),Drama|Romance,,
61655,Fearless Vampire Killers The (1967),Comedy|Horror,,
90985,Decline of the American Empire The (Déclin de l'empire américain Le) (1986),Comedy|Drama,,
103783,Bebe's Kids (1992),Animation|Children|Comedy,,
390022,Friday Night Lights (2004),Action|Drama,,
390538,Tarnation (2003),Documentary,,
364343,Final Cut The (2004),Sci-Fi|Thriller,,
340012,Being Julia (2004),Comedy|Drama,,
252028,Surviving Christmas (2004),Comedy,,
391198,Grudge The (2004),Horror|Mystery|Thriller,,
375173,Alfie (2004),Comedy|Drama|Romance,,
375063,Sideways (2004),Comedy|Drama|Romance,,
361862,The Machinist (2004),Drama|Mystery|Thriller,,
383694,Vera Drake (2004),Drama,,
365183,Falling Angels (2003),Drama,,
396705,Lightning in a Bottle (2004),Documentary,,
360130,Undertow (2004),Crime|Drama|Thriller,,
387564,Saw (2004),Horror|Mystery|Thriller,,
350258,Ray (2004),Drama,,
337876,Birth (2004),Drama|Mystery,,
317705,Incredibles The (2004),Action|Adventure|Animation|Children|Comedy,,
274407,Callas Forever (2002),Drama,,
338348,Polar Express The (2004),Adventure|Animation|Children|Fantasy|IMAX,,
362269,Kinsey (2004),Drama,,
387575,Seed of Chucky (Child's Play 5) (2004),Comedy|Horror,,
367479,After the Sunset (2004),Action|Adventure|Comedy|Crime|Thriller,,
317198,Bridget Jones: The Edge of Reason (2004),Comedy|Drama|Romance,,
308644,Finding Neverland (2004),Drama,,
368891,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller,,
275491,Bad Education (La mala educación) (2004),Drama|Thriller,,
345950,SpongeBob SquarePants Movie The (2004),Adventure|Animation|Children|Comedy,,
346491,Alexander (2004),Action|Adventure|Drama|War,,
388419,Christmas with the Kranks (2004),Children|Comedy,,
390299,Guerrilla: The Taking of Patty Hearst (2004),Documentary,,
376541,Closer (2004),Drama|Romance,,
327919,I Am David (2003),Drama,,
385004,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance,,
349903,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller,,
359013,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller,,
403910,Bush's Brain (2004),Documentary,,
51516,Damn Yankees! (1958),Comedy|Musical,,
72272,That's Entertainment (1974),Documentary,,
88979,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi,,
106912,Fire in the Sky (1993),Drama|Mystery|Sci-Fi,,
32635,Invisible Man Returns The (1940),Horror|Sci-Fi,,
364517,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance,,
391024,Control Room (2004),Documentary|War,,
14142,Hunchback of Notre Dame The (1923),Drama|Horror,,
15324,Sherlock Jr. (1924),Comedy|Fantasy|Romance,,
15841,Freshman The (1925),Comedy,,
15881,Greed (1924),Drama,,
18037,Jazz Singer The (1927),Drama|Musical|Romance,,
19421,Steamboat Bill Jr. (1928),Comedy|Romance,,
20530,Andalusian Dog An (Chien andalou Un) (1929),Fantasy,,
21079,Little Caesar (1931),Crime|Drama,,
22718,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy,,
23427,Scarface (1932),Crime|Drama,,
23948,Dinner at Eight (1933),Comedy|Drama|Romance,,
24069,Gold Diggers of 1933 (1933),Musical,,
24844,Atalante L' (1934),Comedy|Drama|Romance,,
27652,Fury (1936),Drama|Film-Noir,,
27884,Libeled Lady (1936),Comedy|Romance,,
27996,Mr. Deeds Goes to Town (1936),Comedy|Romance,,
28683,Camille (1936),Drama|Romance,,
28691,Captains Courageous (1937),Adventure|Drama,,
29604,Stage Door (1937),Drama,,
30241,Holiday (1938),Comedy|Drama|Romance,,
31867,Roaring Twenties The (1939),Crime|Drama|Thriller,,
32145,Wuthering Heights (1939),Drama|Romance,,
32701,Letter The (1940),Drama|Film-Noir,,
33712,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance,,
35238,Random Harvest (1942),Drama|Romance,,
35415,Tales of Manhattan (1942),Comedy|Drama,,
36506,Day of Wrath (Vredens dag) (1943),Drama,,
37077,Miracle of Morgan's Creek The (1944),Comedy|Romance,,
37094,Mr. Skeffington (1944),Drama|Romance,,
38574,Great Expectations (1946),Drama,,
38991,Stranger The (1946),Drama|Film-Noir|Thriller,,
40308,Easter Parade (1948),Musical|Romance,,
40525,Lady from Shanghai The (1947),Drama|Film-Noir|Mystery,,
40876,Three Musketeers The (1948),Action|Adventure|Drama|Romance,,
40919,Unfaithfully Yours (1948),Comedy,,
41587,Letter to Three Wives A (1949),Comedy|Drama,,
42200,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western,,
42646,King Solomon's Mines (1950),Action|Adventure|Romance,,
42804,Young and the Damned The (Olvidados Los) (1950),Crime|Drama,,
47522,Star Is Born A (1954),Drama|Musical,,
47677,The Wild One (1953),Drama,,
48393,Confidential Report (1955),Crime|Drama|Mystery|Thriller,,
48434,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War,,
52278,Teacher's Pet (1958),Comedy|Romance,,
53115,Human Condition II The (Ningen no joken II) (1959),Drama|War,,
53168,Pickpocket (1959),Crime|Drama,,
54144,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama,,
55233,Human Condition III The (Ningen no joken III) (1961),Drama|War,,
55728,Advise and Consent (1962),Drama,,
56058,Harakiri (Seppuku) (1962),Drama,,
56262,Music Man The (1962),Children|Comedy|Musical|Romance,,
56264,Mutiny on the Bounty (1962),Adventure|Drama|Romance,,
56905,Carabineers The (Carabiniers Les) (1963),Comedy|Drama|War,,
58213,Hush... Hush Sweet Charlotte (1964),Horror|Thriller,,
58430,Onibaba (1964),Drama|Horror|War,,
58530,Robinson Crusoe on Mars (1964),Sci-Fi,,
58946,Battle of Algiers The (La battaglia di Algeri) (1966),Drama|War,,
59026,Charlie Brown Christmas A (1965),Animation|Children|Comedy,,
59418,Major Dundee (1965),Adventure|War|Western,,
59798,Thousand Clowns A (1965),Comedy|Drama|Romance,,
60107,Andrei Rublev (Andrey Rublyov) (1969),Drama|War,,
60138,Au Hasard Balthazar (1966),Crime|Drama,,
60153,Batman (1966),Action|Adventure|Comedy,,
60802,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War,,
61101,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama,,
61882,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama,,
62136,Play Time (a.k.a. Playtime) (1967),Comedy,,
62138,Point Blank (1967),Action|Crime|Drama|Thriller,,
62374,Titicut Follies (1967),Documentary|Drama,,
62687,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy,,
62759,Diamond Arm The (Brilliantovaya ruka) (1968),Action|Adventure|Comedy|Crime|Thriller,,
63665,Sympathy for the Devil (1968),Documentary|Musical,,
63829,Yours Mine and Ours (1968),Children|Comedy,,
65772,Claire's Knee (Genou de Claire Le) (1970),Comedy|Romance,,
66214,Performance (1970),Crime|Drama|Thriller,,
66565,White Sun of the Desert The (Beloe solntse pustyni) (1970),Action|Adventure|Comedy|Drama|Romance|War,,
66601,Zabriskie Point (1970),Drama|Romance,,
67023,Duel (1971),Action|Mystery|Thriller,,
67355,They Call Me Trinity (1971),Comedy|Western,,
67866,Topo El (1970),Fantasy|Western,,
68503,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance,,
69865,Charley Varrick (1973),Crime|Drama|Thriller,,
69945,Dark Star (1974),Comedy|Sci-Fi|Thriller,,
70698,Sisters (1973),Horror|Thriller,,
70842,Turkish Delight (Turks fruit) (1973),Drama|Romance,,
71269,California Split (1974),Comedy|Drama,,
71464,Emmanuelle (1974),Drama|Romance,,
71571,Gone in 60 Seconds (1974),Action|Crime|Drama,,
71615,Holy Mountain The (Montaña sagrada La) (1973),Drama,,
72901,Twelve Tasks of Asterix The (Les douze travaux d'Astérix) (1976),Action|Adventure|Animation|Children|Comedy|Fantasy,,
73018,French Connection II (1975),Action|Crime|Drama|Thriller,,
73179,Irony of Fate or Enjoy Your Bath! (Ironiya sudby ili S legkim parom!) (1975),Comedy|Drama|Romance,,
73580,Passenger The (Professione: reporter) (1975),Drama,,
73820,Trilogy of Terror (1975),Horror|Thriller,,
74084,1900 (Novecento) (1976),Drama|War,,
74559,Futureworld (1976),Sci-Fi|Thriller,,
74605,Harlan County U.S.A. (1976),Documentary,,
75223,Silver Streak (1976),Action|Comedy|Crime,,
76141,High Anxiety (1977),Comedy|Thriller,,
76451,New York New York (1977),Drama|Musical|Romance,,
76843,Turning Point The (1977),Drama|Romance,,
77559,Five Deadly Venoms (1978),Action,,
77655,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama,,
78062,Clonus Horror The (1979),Horror|Sci-Fi,,
78252,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy,,
79261,Hair (1979),Comedy|Drama|Musical,,
79489,Love at First Bite (1979),Comedy|Horror|Romance,,
81874,Hitch Hikers Guide to the Galaxy The (1981),Adventure|Comedy|Sci-Fi,,
83480,Smiley's People (1982),Drama|Mystery,,
85255,Blue Thunder (1983),Action|Crime|Drama,,
85404,Day After The (1983),Drama|Sci-Fi,,
85474,Eddie Murphy Delirious (1983),Comedy|Documentary,,
85482,Norte El (1984),Adventure|Drama,,
86491,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller,,
86994,Boy Meets Girl (1984),Drama,,
87065,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller,,
87225,Ewok Adventure The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984),Adventure|Children|Fantasy|Sci-Fi,,
88117,Silent Night Deadly Night (1984),Horror|Thriller,,
88275,Times of Harvey Milk The (1984),Documentary,,
88461,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama,,
88727,Anne of Green Gables (1985),Children|Drama,,
89006,Death of a Salesman (1985),Drama,,
89110,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi,,
89374,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller,,
89869,Quiet Earth The (1985),Drama|Mystery|Sci-Fi,,
90056,Spies Like Us (1985),Comedy,,
90319,White Nights (1985),Drama,,
90557,'Round Midnight (1986),Drama|Musical,,
90856,Club Paradise (1986),Comedy,,
91670,Sacrifice The (Offret - Sacraficatio) (1986),Drama,,
92263,Better Tomorrow A (Ying hung boon sik) (1986),Crime|Drama|Thriller,,
92337,Decalogue The (Dekalog) (1989),Crime|Drama|Romance,,
93066,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,,
93171,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,,
93412,Law of Desire (Ley del deseo La) (1987),Comedy|Drama|Romance,,
93777,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,,
93978,Chinese Ghost Story A (Sinnui yauwan) (1987),Action|Fantasy|Horror|Romance,,
94357,Better Tomorrow II A (Ying hung boon sik II) (1987),Crime|Drama|Thriller,,
94791,Bourne Identity The (1988),Action|Adventure|Drama|Mystery|Thriller,,
95050,Dominick and Eugene (1988),Drama,,
95444,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,,
95655,Moonwalker (1988),Musical,,
95715,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,,
96386,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,,
96639,Lonesome Dove (1989),Adventure|Drama|Western,,
97814,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,,
99018,Almost an Angel (1990),Comedy,,
99329,Cry-Baby (1990),Comedy|Musical|Romance,,
99426,Bullet in the Head (1990),Action|Drama|War,,
99654,Ghost Dad (1990),Comedy|Fantasy,,
99864,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,,
99902,Ju Dou (1990),Drama,,
99951,Krays The (1990),Drama,,
100029,Lionheart (1990),Action,,
100280,Nuns on the Run (1990),Comedy|Crime,,
100339,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,,
100685,State of Grace (1990),Crime|Drama|Thriller,,
101254,35 Up (1991),Documentary,,
101258,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,,
101420,Begotten (1990),Drama|Horror,,
101786,Dutch (1991),Comedy,,
102015,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,,
102164,Johnny Stecchino (1991),Comedy,,
102293,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,,
102395,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,,
102587,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,,
102609,Other People's Money (1991),Comedy|Drama|Romance,,
102744,Quigley Down Under (1990),Adventure|Drama|Western,,
103516,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,,
103923,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,,
103950,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,,
104652,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,,
104663,Stolen Children (Ladro di bambini Il) (1992),Drama,,
104670,Ladybugs (1992),Comedy,,
104802,Mambo Kings The (1992),Drama|Musical,,
105391,Shining Through (1992),Drama|Romance|Thriller|War,,
105402,Sidekicks (1992),Action|Adventure|Children|Comedy,,
105682,Heart in Winter A (Un coeur en hiver) (1992),Drama|Romance,,
105764,Visions of Light: The Art of Cinematography (1992),Documentary,,
106341,Bad Boy Bubby (1993),Drama,,
106356,Barbarians at the Gate (1993),Drama,,
106950,Fortress (1992),Action|Sci-Fi,,
107612,Mr. Nanny (1993),Action|Children|Comedy,,
108170,Snapper The (1993),Comedy|Drama,,
108188,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,,
108941,Stand The (1994),Adventure|Drama|Fantasy|Horror|Sci-Fi,,
109552,Darkman II: Return of Durant The (1995),Action|Crime|Horror,,
109838,Freaked (1993),Comedy|Sci-Fi,,
110200,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,,
110442,Major League II (1994),Comedy,,
110612,My Father the Hero (1994),Comedy|Romance,,
110917,Pure Formality A (Pura formalità Una) (1994),Crime|Film-Noir|Mystery|Thriller,,
112040,Langoliers The (1995),Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,,
113556,Last Wedding The (Kivenpyörittäjän kylä) (1995),Comedy|Drama,,
113617,Last of the Dogmen (1995),Adventure|Western,,
113824,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,,
114563,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,,
115940,Summer's Tale A (Conte d'été) (1996),Comedy|Drama|Romance,,
116835,Late Shift The (1996),Comedy,,
117407,Pusher (1996),Crime|Thriller,,
118308,Emma (1996),Romance,,
118760,Boxer The (1997),Drama|Thriller,,
119237,Gummo (1997),Drama,,
119794,Nirvana (1997),Action|Sci-Fi,,
120131,Lion King II: Simba's Pride The (1998),Adventure|Animation|Children|Musical|Romance,,
120570,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,,
120604,Beowulf (1999),Action|Horror|Sci-Fi,,
120801,RKO 281 (1999),Drama,,
120860,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,,
123865,Gia (1998),Drama|Romance,,
124901,Thursday (1998),Action|Crime|Thriller,,
127357,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,,
130414,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,,
145600,Brave New World (1998),Sci-Fi,,
146402,Addams Family Reunion (1998),Children|Comedy|Fantasy,,
158131,Purgatory (1999),Fantasy|Western,,
161292,Bleeder (1999),Drama|Thriller,,
164961,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,,
165662,Candyman 3: Day of the Dead (1999),Horror,,
169590,Batman/Superman Movie The (1998),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,,
169858,Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo kimi ni) (1997),Action|Animation|Drama|Fantasy|Sci-Fi,,
177262,Style Wars (1983),Documentary,,
177858,In July (Im Juli) (2000),Comedy|Romance,,
181627,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy,,
183869,Taxi 2 (2000),Action|Comedy,,
206036,If These Walls Could Talk 2 (2000),Drama|Romance,,
207275,10th Kingdom The (2000),Adventure|Comedy|Fantasy,,
209463,Wind Will Carry Us The (Bad ma ra khahad bord) (1999),Drama,,
212712,2046 (2004),Drama|Fantasy|Romance|Sci-Fi,,
230025,Bartleby (2001),Comedy|Drama,,
233298,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller,,
235198,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller,,
235618,Nine Lives of Tomas Katz The (2000),Comedy|Drama|Fantasy,,
239655,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller,,
239894,Paradise Lost 2: Revelations (2000),Documentary,,
250223,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy,,
250440,Daria: Is It Fall Yet? (2000),Animation|Comedy,,
250491,Late Night Shopping (2001),Comedy,,
250934,61* (2001),Drama,,
260991,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War,,
265651,Ripley's Game (2002),Drama|Thriller,,
269389,Jalla! Jalla! (2000),Comedy|Drama|Romance,,
270688,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi,,
271946,Accidental Spy The (Dak miu mai shing) (2001),Action|Comedy|Thriller,,
273517,Darkness (2002),Horror|Mystery,,
275230,Blood: The Last Vampire (2000),Action|Animation|Horror,,
276830,Blueberry (2004),Adventure|Western,,
283877,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller,,
284837,Ali G Indahouse (2002),Comedy,,
285005,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller,,
285492,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi,,
286751,Pulse (Kairo) (2001),Horror|Mystery|Thriller,,
290661,Dog Days (Hundstage) (2001),Drama,,
293715,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance,,
298482,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi,,
298504,Undertaking Betty (Plots with a View) (2002),Comedy|Romance,,
301167,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller,,
302585,Fubar (2002),Comedy,,
304262,Happiness of the Katakuris The (Katakuri-ke no kôfuku) (2001),Comedy|Horror|Musical,,
308152,Dead End (2003),Comedy|Horror|Mystery|Thriller,,
310775,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama,,
311361,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical,,
312843,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller,,
314979,Battlestar Galactica (2003),Drama|Sci-Fi|War,,
318081,Sound of Thunder A (2005),Action|Adventure|Drama|Sci-Fi|Thriller,,
318403,Lion King 1½ The (2004),Adventure|Animation|Children|Comedy,,
320193,Oasis (2002),Drama|Romance,,
323807,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance,,
328832,Animatrix The (2003),Action|Animation|Drama|Sci-Fi,,
330099,Brown Bunny The (2003),Drama,,
330500,Ju-on: The Curse (2000),Horror,,
331811,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller,,
334541,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western,,
334965,Bring It On Again (2004),Comedy,,
337103,Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse Les) (2004),Action|Crime|Thriller,,
337824,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War,,
337930,Nicotina (2003),Action|Comedy|Drama,,
338763,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War,,
339135,In Hell (2003),Action|Drama|Thriller,,
339291,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy,,
340477,Helen of Troy (2003),Action|Adventure|Drama|Romance,,
342492,Green Butchers The (Grønne slagtere De) (2003),Comedy|Crime|Drama|Romance,,
344510,Very Long Engagement A (Un long dimanche de fiançailles) (2004),Drama|Mystery|Romance|War,,
345549,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance,,
347246,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller,,
347618,Cat Returns The (Neko no ongaeshi) (2002),Adventure|Animation|Children|Fantasy,,
351817,Twilight Samurai The (Tasogare Seibei) (2002),Drama|Romance,,
352343,Facing Windows (Finestra di fronte La) (2003),Drama|Romance,,
353489,Ginger Snaps: Unleashed (2004),Horror|Thriller,,
355987,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller,,
361462,Comic Book: The Movie (2004),Comedy,,
363532,Intimate Strangers (Confidences trop intimes) (2004),Drama,,
363579,Down to the Bone (2004),Drama,,
364385,Ju-on: The Grudge (2002),Horror,,
364569,Old Boy (2003),Mystery|Thriller,,
365190,Red Lights (Feux rouges) (2004),Drama,,
365265,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror,,
366292,One Missed Call (Chakushin ari) (2003),Horror|Mystery,,
366627,Jacket The (2005),Drama|Mystery|Sci-Fi|Thriller,,
366777,Millions (2004),Children|Comedy|Crime|Drama|Fantasy,,
367093,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War,,
368909,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller,,
369060,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller,,
369702,Sea Inside The (Mar adentro) (2004),Drama,,
371246,Spanglish (2004),Comedy|Drama|Romance,,
372824,Chorus The (Choristes Les) (2004),Drama,,
373283,Saints and Soldiers (2003),Action|Adventure|Drama|War,,
373861,Story of the Weeping Camel The (Geschichte vom weinenden Kamel Die) (2003),Documentary|Drama,,
373926,Interpreter The (2005),Drama|Thriller,,
374102,Open Water (2003),Drama|Thriller,,
374277,Touch of Pink (2004),Comedy|Drama|Romance,,
375073,Slasher (2004),Documentary,,
375104,Bobby Jones Stroke of Genius (2004),Drama,,
375912,Layer Cake (2004),Crime|Drama|Thriller,,
376968,Return The (Vozvrashcheniye) (2003),Drama,,
377062,Flight of the Phoenix (2004),Action|Adventure,,
377091,Mean Creek (2004),Drama|Thriller,,
377109,Ring Two The (2005),Drama|Horror|Mystery|Thriller,,
379225,Corporation The (2003),Documentary,,
379593,Yes Men The (2003),Documentary,,
384819,Azumi (2003),Action|Adventure|Drama|Thriller,,
385017,In My Father's Den (2004),Drama,,
386064,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War,,
387412,Metallica: Some Kind of Monster (2004),Documentary,,
388789,Born into Brothels (2004),Documentary,,
388888,DiG! (2004),Documentary,,
389326,Riding Giants (2004),Documentary,,
399877,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama,,
405296,Scanner Darkly A (2006),Animation|Drama|Mystery|Sci-Fi|Thriller,,
405821,Casshern (2004),Action|Drama|Fantasy|Sci-Fi,,
418038,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary,,
405159,Million Dollar Baby (2004),Drama,,
361668,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery,,
395169,Hotel Rwanda (2004),Drama|War,,
367594,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX,,
423866,3-Iron (Bin-jip) (2004),Drama|Romance,,
362270,Life Aquatic with Steve Zissou The (2004),Adventure|Comedy|Fantasy,,
338751,Aviator The (2004),Drama,,
293508,Phantom of the Opera The (2004),Drama|Musical|Romance,,
363473,Beyond the Sea (2004),Drama|Musical,,
361127,Woodsman The (2004),Drama,,
385267,In Good Company (2004),Comedy|Drama,,
290002,Meet the Fockers (2004),Comedy,,
364961,Assassination of Richard Nixon The (2004),Crime|Drama|Thriller,,
369672,Love Song for Bobby Long A (2004),Drama,,
379889,Merchant of Venice The (2004),Drama,,
396592,Fat Albert (2004),Comedy|Fantasy,,
345032,Keys to the House The (Chiavi di casa Le) (2004),Drama,,
390123,In the Realms of the Unreal (2004),Animation|Documentary,,
375210,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,,
365885,Upside of Anger The (2005),Comedy|Drama|Romance,,
81063,Little Miss Marker (1980),Comedy|Drama,,
92035,Sweet Liberty (1986),Comedy,,
40458,I Remember Mama (1948),Children|Drama,,
90037,Smooth Talk (1985),Drama|Romance,,
