tags_No,imdb_movie_Id,user_Id,tag
2152,84370,474,television
2153,110116,474,Beethoven
2154,110057,474,basketball
2155,82971,474,indiana jones
2156,82971,474,ark of the covenant
2157,82971,474,archaeology
2158,73486,474,mental illness
2159,71853,474,King Arthur
2160,71853,474,England
2161,90605,474,space
2162,105236,474,violence
2163,117381,474,priest
2164,116282,474,Coen Brothers
2165,103064,474,robots
2166,83658,474,robots
2167,109445,474,generation X
2168,114814,474,heist
2169,105236,474,heist
2170,114369,474,serial killer
2171,54215,474,Norman Bates
2172,81505,474,Stephen King
2173,137523,474,violence
2174,241527,474,Magic
2175,241527,474,Wizards
2176,120655,474,religion
2177,133093,474,alternate universe
2178,120586,474,racism
2179,88247,474,robots
2180,63522,474,demons
2181,159097,474,suicide
2182,309530,474,retro
2183,110413,474,hit men
2184,138704,474,mathematics
2185,119174,474,twist ending
2186,101540,474,remake
2187,159097,474,1970s
2188,134119,474,Europe
2189,114746,474,time travel
2190,212720,474,robots
2191,117951,474,drug abuse
2192,379786,474,Firefly
2193,289043,474,zombies
2194,181865,474,based on a TV show
2195,335266,474,Japan
2196,92099,474,Navy
2197,307197,474,crime
2198,108052,474,Holocaust
2199,154506,474,black and white
2200,64115,474,crime
2201,120903,474,superhero
2202,209144,474,Backwards. memory
2203,246578,474,time travel
2204,338013,474,memory
2205,116483,474,golf
2206,377092,474,High School
2207,110357,474,Disney
2208,88258,474,mockumentary
2209,167404,474,I see dead people
2210,167404,474,ghosts
2211,117509,474,Shakespeare
2212,112697,474,Jane Austen
2213,112697,474,Emma
2214,352248,474,boxing
2215,88258,474,heavy metal
2216,97165,474,High School
2217,114709,474,pixar
2218,181875,474,Rolling Stone
2219,181875,474,music
2220,181875,474,journalism
2221,146882,474,Nick Hornby
2222,88258,474,music
2223,112462,474,superhero
2224,134119,474,murder
2225,218839,474,Dogs
2226,120737,474,Tolkein
2227,112384,474,moon
2228,118055,474,journalism
2229,103859,474,dating
2230,112373,474,Holocaust
2231,75314,474,assassination
2232,117110,474,muppets
2233,112384,474,NASA
2234,115734,474,crime
2235,117002,474,Jekyll and Hyde
2236,113862,474,music
2237,110877,474,writing
2238,113819,474,prostitution
2239,113819,474,adoption
2240,113347,474,wedding
2241,113403,474,theater
2242,114681,474,Journalism
2243,112384,474,space
2244,112740,474,submarine
2245,113097,474,infertility
2246,113097,474,France
2247,113097,474,basketball
2248,109707,474,movie business
2249,111797,474,In Netflix queue
2250,109642,474,Stephen King
2251,112715,474,Michael Crichton
2252,112883,474,psychology
2253,112679,474,Ireland
2254,112508,474,school
2255,112471,474,generation X
2256,58450,474,Made me cry
2257,113957,474,computers
2258,109508,474,In Netflix queue
2259,112883,474,mental illness
2260,114272,474,England
2261,114279,474,Shakespeare
2262,112749,474,South Africa
2263,112346,474,president
2264,112346,474,politics
2265,114319,474,remake
2266,113041,474,remake
2267,113041,474,pregnancy
2268,167261,474,Tolkein
2269,113987,474,politics
2270,119738,474,weddings
2271,361862,474,psychology
2272,317248,474,violence
2273,317248,474,photography
2274,317248,474,crime
2275,42876,474,samurai
2276,42876,474,In Netflix queue
2277,57012,474,Atomic bomb
2278,113987,474,president
2279,112641,474,Mafia
2280,114388,474,Jane Austen
2281,112749,474,In Netflix queue
2282,113442,474,twins
2283,112818,474,Nun
2284,112818,474,death penalty
2285,112431,474,pigs
2286,112431,474,Animal movie
2287,112792,474,teacher
2288,112792,474,high school
2289,112682,474,kidnapping
2290,114117,474,Jane Austen
2291,114117,474,In Netflix queue
2292,114057,474,Shakespeare
2293,113627,474,alcoholism
2294,112722,474,serial killer
2295,113161,474,Hollywood
2296,110005,474,Australia
2297,43014,474,movies
2298,110598,474,weddings
2299,79470,474,religion
2300,117887,474,Music
2301,29546,474,Astaire and Rogers
2302,39286,474,anti-Semitism
2303,55018,474,governess
2304,95159,474,fish
2305,79470,474,Bible
2306,79470,474,parody
2307,100263,474,hit men
2308,84865,474,cross dressing
2309,68334,474,politics
2310,50212,474,POW
2311,61418,474,1920s
2312,92890,474,dance
2313,92890,474,music
2314,61722,474,Simon and Garfunkel
2315,91763,474,Vietnam
2316,101761,474,1960s
2317,101761,474,Jim Morrison
2318,101761,474,music
2319,84707,474,Holocaust
2320,100150,474,Mafia
2321,79522,474,black and white
2322,61418,474,gangsters
2323,71315,474,incest
2324,117589,474,In Netflix queue
2325,59742,474,Rogers and Hammerstein
2326,34012,474,adoption
2327,26029,474,fugitive
2328,63350,474,zombies
2329,43265,474,missionary
2330,46414,474,crime
2331,51459,474,Tennessee Williams
2332,33891,474,journalism
2333,116329,474,Animal movie
2334,115678,474,food
2335,115862,474,death penalty
2336,115862,474,John Grisham
2337,64603,474,Disney
2338,64603,474,race
2339,55277,474,twins
2340,42332,474,Disney
2341,57546,474,Disney
2342,57546,474,King Arthur
2343,58331,474,Disney
2344,58331,474,nanny
2345,33563,474,Disney
2346,76538,474,Disney
2347,43274,474,Disney
2348,82406,474,Disney
2349,100519,474,Shakespeare sort of
2350,29947,474,screwball
2351,97441,474,Civil War
2352,121164,474,06 Oscar Nominated Best Movie - Animation
2353,82096,474,submarine
2354,86197,474,space
2355,86197,474,NASA
2356,75686,474,New York
2357,81398,474,boxing
2358,86879,474,Salieri
2359,80684,474,I am your father
2360,80684,474,space
2361,80684,474,space opera
2362,86879,474,Mozart
2363,70735,474,The Entertainer
2364,97499,474,Shakespeare
2365,64116,474,spaghetti western
2366,78788,474,Vietnam
2367,56592,474,racism
2368,56592,474,Harper Lee
2369,66921,474,brainwashing
2370,93779,474,Inigo Montoya
2371,93779,474,six-fingered man
2372,60196,474,spaghetti western
2373,50083,474,court
2374,56172,474,Middle East
2375,104361,474,moon
2376,96257,474,police
2377,96257,474,In Netflix queue
2378,105488,474,dance
2379,373469,474,In Netflix queue
2380,50976,474,death
2381,83866,474,aliens
2382,48545,474,1950s
2383,48545,474,adolescence
2384,44081,474,Tennessee Williams
2385,82846,474,aging
2386,72081,474,Clousseau
2387,81375,474,military
2388,118147,474,boxing
2389,118147,474,In Netflix queue
2390,108598,474,Aardman
2391,103850,474,politics
2392,101811,474,Italy
2393,50825,474,court
2394,50825,474,military
2395,99703,474,crime
2396,116209,474,adultery
2397,97937,474,In Netflix queue
2398,50976,474,chess
2399,67185,474,May-December romance
2400,105107,474,disability
2401,105488,474,Australia
2402,347149,474,In Netflix queue
2403,29947,474,leopard
2404,117039,474,Ireland
2405,38650,474,Christmas
2406,93058,474,Vietnam
2407,91867,474,E. M. Forster
2408,87553,474,Cambodia
2409,31679,474,Politics
2410,87553,474,Vietnam
2411,49223,474,Shakespeare sort of
2412,49223,474,space
2413,89881,474,samurai
2414,86190,474,darth vader
2415,78748,474,aliens
2416,113497,474,game
2417,112573,474,Scotland
2418,120363,474,Pixar
2419,71562,474,Mafia
2420,167260,474,Tolkein
2421,22100,474,serial killer
2422,78841,474,television
2423,42192,474,Hollywood
2424,253474,474,Holocaust
2425,32143,474,divorce
2426,80455,474,Saturday Night Live
2427,57115,474,POW
2428,97576,474,Holy Grail
2429,97576,474,archaeology
2430,97493,474,high school
2431,38355,474,Hammett
2432,44706,474,gunfight
2433,32455,474,Disney
2434,32553,474,Nazis
2435,101640,474,In Netflix queue
2436,83987,474,India
2437,72431,474,spoof
2438,61512,474,prison
2439,66206,474,World War II
2440,88763,474,time travel
2441,36613,474,murder
2442,56218,474,brainwashing
2443,56218,474,assassination
2444,105695,474,revenge
2445,77416,474,Vietnam
2446,99334,474,In Netflix queue
2447,99685,474,Mafia
2448,92005,474,Stephen King
2449,32484,474,Europe
2450,86190,474,luke skywalker
2451,28010,474,screwball
2452,62622,474,space
2453,88794,474,skiing
2454,32976,474,Mrs. DeWinter
2455,62622,474,Hal
2456,28010,474,homeless
2457,31725,474,Russia
2458,28010,474,butler
2459,347149,474,06 Oscar Nominated Best Movie - Animation
2460,33467,474,Rosebud
2461,43456,474,aliens
2462,51658,474,prostitution
2463,29843,474,swashbuckler
2464,32762,474,swashbuckler
2465,39420,474,ghosts
2466,40897,474,Cold
2467,29162,474,Shangri-La
2468,31725,474,Cold War
2469,76759,474,space opera
2470,32484,474,journalism
2471,32484,474,war
2472,38787,474,assassination
2473,38109,474,amnesia
2474,42451,474,wedding
2475,76759,474,darth vader
2476,41959,474,zither
2477,76759,474,luke skywalker
2478,27125,474,Astaire and Rogers
2479,41959,474,Venice
2480,97351,474,baseball
2481,48960,474,race
2482,41959,474,ferris wheel
2483,86190,474,space opera
2484,32599,474,Screwball
2485,25878,474,Nick and Nora Charles
2486,49261,474,oil
2487,110912,474,hit men
2488,499549,477,superficial plot
2489,93773,477,macho
2490,93773,477,dialogue
2491,93773,477,guns
2492,93773,477,Jesse Ventura
2493,1375666,477,dreamlike
2494,93773,477,sci-fi
2495,93773,477,scifi cult
2496,438488,477,FIGHTING THE SYSTEM
2497,499549,477,poor dialogue
2498,499549,477,sci-fi
2499,93773,477,Arnold Schwarzenegger
2500,499549,477,bad science
2501,499549,477,military
2502,1055369,477,ridiculous
2503,499549,477,unoriginal
2504,1055369,477,Shia LaBeouf
2505,1055369,477,stop using useless characters for filler
2506,1055369,477,plot holes
2507,1055369,477,needed more autobots
2508,1055369,477,Michael Bay
2509,1055369,477,bad plot
2510,1022603,477,artistic
2511,1022603,477,Funny
2512,1022603,477,humorous
2513,1022603,477,inspiring
2514,1022603,477,intelligent
2515,438488,477,franchise
2516,1022603,477,quirky
2517,438488,477,sequel
2518,438488,477,sci-fi
2519,438488,477,robots
2520,1022603,477,romance
2521,1022603,477,Zooey Deschanel
2522,1136608,477,intelligent sci-fi
2523,1161418,477,bad humor
2524,438488,477,post-apocalyptic
2525,438488,477,new composer
2526,93773,477,aliens
2527,499549,477,futuristic
2528,499549,477,graphic design
2529,499549,477,James Cameron
2530,169880,477,Recap
2531,499549,477,white guilt
2532,43014,477,movie business
2533,446029,477,Michael Cera
2534,114746,477,Bruce Willis
2535,114746,477,Brad Pitt
2536,887883,477,weird
2537,887883,477,twists & turns
2538,887883,477,satire
2539,887883,477,John Malkovich
2540,887883,477,George Clooney
2541,887883,477,espionage
2542,887883,477,dark comedy
2543,887883,477,Coen Brothers
2544,887883,477,Coen Bros
2545,887883,477,Brad Pitt
2546,458525,477,too many characters
2547,458525,477,Ryan Reynolds
2548,114746,477,mindfuck
2549,458525,477,hugh jackman
2550,458525,477,bad plot
2551,116483,477,Adam Sandler
2552,209144,477,mystery
2553,209144,477,twist ending
2554,338013,477,surreal
2555,338013,477,love
2556,338013,477,Jim Carrey
2557,338013,477,imagination
2558,338013,477,cult film
2559,246578,477,thought-provoking
2560,246578,477,teen
2561,246578,477,social commentary
2562,246578,477,psychology
2563,246578,477,mental illness
2564,458525,477,comic book
2565,446029,477,geeky
2566,114746,477,Post apocalyptic
2567,114746,477,remake
2568,446029,477,stylized
2569,446029,477,video games
2570,1401143,477,male nudity
2571,1104001,477,action choreography
2572,1104001,477,Horrid characterisation
2573,1104001,477,Poor plot development
2574,1104001,477,sequel
2575,1104001,477,soundtrack
2576,93058,477,anti-war
2577,94625,477,animation
2578,54215,477,remade
2579,54215,477,imdb top 250
2580,54215,477,black and white
2581,54215,477,Alfred Hitchcock
2582,114746,477,post-apocalyptic
2583,105236,477,Tarantino
2584,105236,477,Quentin Tarantino
2585,105236,477,neo-noir
2586,105236,477,humorous
2587,1375666,477,surreal
2588,103064,477,Scifi masterpiece
2589,83658,477,Philip K. Dick
2590,83658,477,mindfuck
2591,83658,477,future
2592,83658,477,cyberpunk
2593,83658,477,atmospheric
2594,83658,477,artificial intelligence
2595,83658,477,androids
2596,114746,477,twist ending
2597,114746,477,time travel
2598,105236,477,religion
2599,1375666,477,visually appealing
2600,246578,477,dreamlike
2601,1227926,477,joss whedon
2602,1155056,477,comedy
2603,1155056,477,bromantic
2604,1155056,477,bromance
2605,1155056,477,Andy Samberg
2606,1227926,477,parody
2607,1227926,477,Neil Patrick Harris
2608,1227926,477,Nathan Fillion
2609,279077,477,surreal
2610,111161,477,Morgan Freeman
2611,1155056,477,Jaime Pressly
2612,246578,477,hallucinatory
2613,47396,477,imdb top 250
2614,467406,477,notable soundtrack
2615,52357,477,James Stewart
2616,279077,477,stylish
2617,279077,477,cult film
2618,279077,477,2D animation
2619,910970,477,social commentary
2620,910970,477,Post apocalyptic
2621,376994,477,Hugh Jackman
2622,47396,477,James Stewart
2623,452637,477,bad
2624,1155056,477,Jason Segel
2625,1155056,477,Paul Rudd
2626,796366,477,lack of development
2627,217869,477,unique
2628,217869,477,mindfuck
2629,217869,477,father-son relationship
2630,480249,477,religion
2631,53125,477,Alfred Hitchcock
2632,780536,477,black comedy
2633,129167,477,animation
2634,467406,477,witty
2635,1155056,477,masculinity
2636,467406,477,teenage pregnancy
2637,467406,477,pregnancy
2638,47396,477,photography
2639,47396,477,photographer
2640,217869,477,atmospheric
2641,47396,477,mystery
2642,796366,477,future
2643,1182345,477,solitude
2644,1182345,477,Sci-fi
2645,1182345,477,2001-like
2646,217869,477,comics
2647,452637,477,disappointing
2648,452637,477,faerie tale
2649,452637,477,fairy tale
2650,119698,477,atmospheric
2651,119698,477,adventure
2652,829482,477,self discovery
2653,829482,477,shenanigans
2654,829482,477,virginity
2655,831888,477,anime
2656,480249,477,alone in the world
2657,480249,477,apocalypse
2658,480249,477,based on a book
2659,119698,477,fantasy world
2660,117438,477,GIVE ME BACK MY SON!
2661,117438,477,Mel Gibson
2662,480249,477,last man on earth
2663,480249,477,plot holes
2664,480249,477,Post apocalyptic
2665,52357,477,Alfred Hitchcock
2666,467406,477,Michael Cera
2667,317705,477,Samuel L. Jackson
2668,317705,477,animation
2669,480249,477,post-apocalyptic
2670,117438,477,It was melodramatic and kind of dumb
2671,119698,477,Studio Ghibli
2672,119698,477,surreal
2673,829482,477,nerds
2674,452637,477,far fetched
2675,452637,477,M. Night Shyamalan
2676,452637,477,Paul Giamatti
2677,443543,477,costume drama
2678,102926,477,disturbing
2679,102926,477,drama
2680,102926,477,gothic
2681,52357,477,imdb top 250
2682,52357,477,Atmospheric
2683,102926,477,psychology
2684,102926,477,suspense
2685,443543,477,Edward Norton
2686,443543,477,magic
2687,443543,477,Paul Giamatti
2688,851578,477,dreamlike
2689,457572,477,zombies
2690,829482,477,friendship
2691,829482,477,high school
2692,117500,477,Michael Bay
2693,117500,477,terrorism
2694,829482,477,Michael Cera
2695,796366,477,lack of story
2696,80684,477,classic
2697,480249,477,vampire
2698,120912,477,crappy sequel
2699,112431,477,villain nonexistent or not needed for good story
2700,188913,477,free to download
2701,188913,477,imagination
2702,188913,477,no dialogue
2703,188913,477,social commentary
2704,261983,477,mental hospital
2705,261983,477,psychology
2706,261983,477,suspense
2707,188913,477,dystopia
2708,261983,477,Well Done
2709,796366,477,sci-fi
2710,796366,477,quick cuts
2711,120912,477,sequel
2712,330793,477,comic book
2713,57012,477,black comedy
2714,438488,477,bad acting
2715,438488,477,bad plot
2716,438488,477,bad script
2717,120912,477,first was much better
2718,188913,477,creativity
2719,188913,477,claymation
2720,163651,477,teen
2721,438488,477,artificial intelligence
2722,796366,477,time travel
2723,796366,477,space travel
2724,796366,477,space
2725,94625,477,anime
2726,94625,477,visually stunning
2727,120844,477,cameo:Whoopi Goldberg
2728,120844,477,space opera
2729,120844,477,Star Trek
2730,142342,477,Adam Sandler
2731,796366,477,Simon Pegg
2732,163651,477,best comedy
2733,163651,477,Chris Klein
2734,163651,477,dumb
2735,163651,477,Jason Biggs
2736,57012,477,dark comedy
2737,163651,477,not funny
2738,163651,477,pizza beer
2739,163651,477,Seann William Scott
2740,438488,477,Christian Bale
2741,780536,477,irreverent
2742,57012,477,satire
2743,368447,477,good soundtrack
2744,368447,477,Atmospheric
2745,780536,477,dark comedy
2746,112508,477,stop looking at me swan
2747,43014,477,eerie
2748,80684,477,music
2749,780536,477,Ralph Fiennes
2750,780536,477,friendship
2751,80684,477,Harrison Ford
2752,80684,477,George Lucas
2753,845046,477,movies about movies
2754,780536,477,Colin Farrell
2755,53125,477,imdb top 250
2756,910970,477,last man on earth
2757,910970,477,love story
2758,780536,477,stylized
2759,112508,477,Adam Sandler
2760,780536,477,drugs
2761,360717,477,big budget
2762,370754,477,love
2763,376994,477,Halle Berry
2764,368447,477,M. Night Shyamalan
2765,80684,477,sequel
2766,80684,477,sci-fi
2767,80684,477,original plot
2768,2582802,487,passion
2769,2582802,487,suspense
2770,2582802,487,psychological
2771,2582802,506,music
2772,2582802,506,jazz
2773,2582802,506,tense
2774,1727587,509,animation
2775,1727587,509,fantasy
2776,1727587,509,adventure
2777,57012,513,Slim Pickens
2778,74119,513,Deep Throat
2779,57012,513,purity of essence
2780,765476,520,enjoyable
2781,86465,520,Dan Aykroyd
2782,109830,533,lieutenant dan
2783,109830,533,bubba gump shrimp
2784,109830,533,stupid is as stupid does
2785,108052,537,disturbing
2786,1645089,537,truth
2787,1645089,537,politics
2788,108052,537,biography
2789,1615147,537,business
2790,1615147,537,realistic
2791,1615147,537,corruption
2792,1615147,537,Kevin Spacey
2793,1615147,537,financial crisis
2794,1615147,537,suspense
2795,108052,537,holocaust
2796,2191701,537,Adam Sandler
2797,1024648,537,Thrilling
2798,1454468,537,cliche characters
2799,1454468,537,long shots
2800,1454468,537,predictable
2801,1454468,537,Simple
2802,1454468,537,visually appealing
2803,1535109,537,hostage
2804,1535109,537,ocean
2805,1535109,537,suspense
2806,1615147,537,big corporations
2807,1615147,537,bank
2808,848228,537,superhero team
2809,848228,537,superhero
2810,848228,537,silly
2811,1024648,537,politics
2812,1024648,537,cia
2813,1637725,537,crude humor
2814,848228,537,Captain America
2815,763831,537,interesting scenario
2816,1675434,537,sexuality
2817,1675434,537,emotional
2818,1615147,537,Wall Street
2819,108052,537,based on a true story
2820,1454468,537,slow action
2821,1375666,537,complicated
2822,1645089,537,economics
2823,765429,537,Denzel Washington
2824,765429,537,corruption
2825,332280,537,sad
2826,332280,537,romance
2827,332280,537,memory loss
2828,120586,537,edward norton
2829,120586,537,emotional
2830,120586,537,politics
2831,993846,537,Stock Market
2832,133093,537,philosophy
2833,133093,537,post apocalyptic
2834,499549,537,visually stunning
2835,499549,537,too long
2836,499549,537,thought-provoking
2837,1645089,537,investor corruption
2838,499549,537,romance
2839,499549,537,music
2840,499549,537,graphic design
2841,499549,537,beautiful scenery
2842,120338,537,romance
2843,1375666,537,thought-provoking
2844,1375666,537,suspense
2845,1375666,537,psychology
2846,1375666,537,psychological
2847,1375666,537,mindfuck
2848,1375666,537,intellectual
2849,1375666,537,heist
2850,1375666,537,great soundtrack
2851,1375666,537,big budget
2852,1375666,537,clever
2853,499549,537,politics
2854,264464,537,cheating
2855,765429,537,mafia
2856,264464,537,Leonardo DiCaprio
2857,1853728,537,Soundtrack
2858,1375666,537,dead wife
2859,1119646,537,casino
2860,1119646,537,comedy
2861,1119646,537,funny
2862,1119646,537,hotel
2863,993846,537,Wall Street
2864,1119646,537,Las Vegas
2865,840361,537,crime
2866,840361,537,FBI
2867,840361,537,romance
2868,840361,537,too much love interest
2869,1645089,537,business
2870,1645089,537,corruption
2871,887912,537,war
2872,180093,537,depressing
2873,1375666,537,philosophy
2874,200465,537,robbery
2875,264464,537,lies
2876,264464,537,smart
2877,264464,537,Tom Hanks
2878,180093,537,psychology
2879,119174,537,Mystery
2880,200465,537,small time criminals
2881,264464,537,intelligent
2882,200465,537,heist
2883,765429,537,organized crime
2884,264464,537,twists & turns
2885,1487118,543,Comedy
2886,848228,567,great humor
2887,2582802,567,inspiring
2888,2582802,567,inspirational
2889,848228,567,visually appealing
2890,2582802,567,intense
2891,848228,567,fun
2892,2125435,567,Beautiful
2893,1535109,567,tense
2894,2015381,567,funny
2895,2015381,567,Great Visuals
2896,2015381,567,humorous
2897,2015381,567,unlikely hero
2898,2737050,567,bittersweet
2899,208502,567,atmospheric
2900,208502,567,bizzare
2901,208502,567,eerie
2902,208502,567,symbolism
2903,2084970,567,inspirational
2904,2084970,567,intelligent
2905,1355638,567,philosophical
2906,1355638,567,trippy
2907,1109624,567,heartwarming
2908,2802144,567,slick
2909,1392190,567,beautiful
2910,1392190,567,cinematography
2911,1392190,567,visually appealing
2912,3501632,567,awesome
2913,3501632,567,humor
2914,3501632,567,quirky
2915,3501632,567,unconventional
2916,3501632,567,white guilt
2917,3896198,567,fun
2918,1211837,567,visually appealing
2919,1883180,567,depressing
2920,1883180,567,understated
2921,1605717,567,quirky
2922,1605717,567,mental illness
2923,1605717,567,introspection
2924,1605717,567,Eccentric
2925,2396224,567,surreal
2926,2396224,567,weird
2927,2084989,567,artistic
2928,2084989,567,artsy
2929,2084989,567,atmospheric
2930,2084989,567,Beautiful
2931,2084989,567,dreamlike
2932,2084989,567,existentialism
2933,2245195,567,quirky
2934,2370248,567,emotional
2935,2370248,567,feel-good
2936,2370248,567,heartwarming
2937,2370248,567,mental illness
2938,3659388,567,smart
2939,2370248,567,touching
2940,2042568,567,cinematography
2941,2042568,567,depressing
2942,2042568,567,funny
2943,1706620,567,fatalistic
2944,1490017,567,cheeky
2945,1490017,567,clever
2946,1490017,567,colorful
2947,1490017,567,feel-good
2948,1490017,567,fun
2949,1490017,567,imaginative
2950,1490017,567,quirky
2951,1605717,567,adorable
2952,1605717,567,black comedy
2953,2042568,567,atmospheric
2954,3472226,567,funny
2955,3472226,567,ridiculous
2956,3472226,567,silly
2957,3783958,567,Bittersweet
2958,3783958,567,visually appealing
2959,4116284,567,funny
2960,4116284,567,heartwarming
2961,3315342,567,dark
2962,3315342,567,emotional
2963,3315342,567,gritty
2964,3315342,567,heartbreaking
2965,3315342,567,predictible plot
2966,4695012,567,paranoia
2967,4695012,567,Suspenseful
2968,5013056,567,brilliant
2969,5013056,567,inspiring
2970,2543164,567,visually appealing
2971,5013056,567,tense
2972,1856101,567,beautiful
2973,1856101,567,cinematography
2974,1856101,567,dark
2975,1856101,567,dreamlike
2976,1856101,567,existentialism
2977,1856101,567,moody
2978,1856101,567,philosophical
2979,5109784,567,allegorical
2980,5109784,567,uncomfortable
2981,5109784,567,unsettling
2982,5580390,567,atmospheric
2983,5580390,567,dreamlike
2984,1485796,567,bad music
2985,1856101,567,atmospheric
2986,2396224,567,philosopical
2987,2543164,567,thought-provoking
2988,2543164,567,good cinematography
2989,1638355,567,slick
2990,1638355,567,stylish
2991,3397884,567,atmospheric
2992,3397884,567,tension
2993,3170832,567,moving
2994,3170832,567,touching
2995,1365050,567,Moving
2996,490215,567,contemplative
2997,490215,567,philosophical
2998,490215,567,thought-provoking
2999,490215,567,tragic
3000,1596363,567,funny
3001,1596363,567,interesting
3002,2543164,567,smart
3003,1596363,567,Witty
3004,4171032,567,surreal
3005,1179933,567,creepy
3006,1179933,567,suspense
3007,347840,567,nightmare
3008,2057392,567,suspense
3009,2057392,567,thought-provoking
3010,5247022,567,quirky
3011,5247022,567,sweet
3012,5247022,567,understated
3013,4160708,567,intense
3014,2543164,567,beautiful visuals
3015,2543164,567,Cerebral
3016,2543164,567,cinematography
3017,4171032,567,Existential
3018,2396224,567,moving
3019,1074638,567,cinematography
3020,1074638,567,beautifully filmed
3021,118694,567,longing
3022,118694,567,melancholic
3023,118694,567,melancholy
3024,118694,567,moody
3025,118694,567,nocturnal
3026,118694,567,romantic
3027,118694,567,Unique
3028,118694,567,visually appealing
3029,118694,567,visually stunning
3030,96251,567,"""artsy"""
3031,96251,567,atmospheric
3032,96251,567,gritty
3033,96251,567,hallucinatory
3034,118694,567,long takes
3035,96251,567,surreal
3036,290673,567,dark
3037,290673,567,disturbing
3038,91251,567,atmospheric
3039,91251,567,bleak
3040,91251,567,disturbing
3041,91251,567,gritty
3042,91251,567,harsh
3043,73650,567,bleak
3044,73650,567,confrontational
3045,73650,567,disturbing
3046,73650,567,harsh
3047,73650,567,haunting
3048,73650,567,inhumane
3049,96251,567,visually stunning
3050,73650,567,thought-provoking
3051,118694,567,loneliness
3052,118694,567,heartbreaking
3053,118789,567,avant-garde romantic comedy
3054,118789,567,elegiac
3055,118789,567,melancholy
3056,118789,567,quirky
3057,118789,567,wry
3058,78480,567,atmospheric
3059,78480,567,beautiful
3060,53198,567,emotional
3061,53198,567,gentle
3062,53198,567,heartwarming
3063,53198,567,lyrical
3064,53198,567,reflective
3065,28950,567,downbeat
3066,118694,567,intimate
3067,28950,567,poignant
3068,103905,567,crazy
3069,103905,567,dark
3070,103905,567,dark comedy
3071,103905,567,dark humor
3072,103905,567,serial killer
3073,71230,567,dark humor
3074,71230,567,easygoing
3075,71230,567,silly
3076,118694,567,atmospheric
3077,118694,567,Beautiful
3078,118694,567,bittersweet
3079,118694,567,dreamy
3080,118694,567,elegant
3081,103905,567,black comedy
3082,1535109,567,suspense
3083,29192,567,heartbreaking
3084,20530,567,mindfuck
3085,469494,567,visually appealing
3086,385586,567,abstract
3087,385586,567,dark
3088,385586,567,psychedelic
3089,385586,567,surreal
3090,824747,567,emotional
3091,978762,567,bittersweet
3092,978762,567,black comedy
3093,978762,567,character study
3094,978762,567,dark comedy
3095,978762,567,friendship
3096,978762,567,loneliness
3097,978762,567,mental illness
3098,469494,567,morality
3099,978762,567,philosophical
3100,978762,567,quirky
3101,978762,567,sad
3102,978762,567,sweet
3103,978762,567,touching
3104,1433540,567,surreal
3105,1433540,567,whimsical
3106,1285016,567,good dialogue
3107,1285016,567,loneliness
3108,1285016,567,witty
3109,1748122,567,quirky
3110,2125435,567,emotional
3111,2125435,567,poetic
3112,1074638,567,beautiful cinematography
3113,978762,567,poignant
3114,56119,567,post-apocalyptic
3115,469494,567,long shots
3116,469494,567,gritty
3117,20530,567,surreal
3118,20530,567,surrealism
3119,101420,567,boring
3120,101420,567,psychedelic
3121,101420,567,symbolic
3122,364569,567,bizarre
3123,364569,567,claustrophobic
3124,364569,567,depressing
3125,364569,567,disturbing
3126,364569,567,hallucinatory
3127,364569,567,paranoid
3128,364569,567,surreal
3129,364569,567,twisted
3130,469494,567,intense
3131,362270,567,heartwarming
3132,362270,567,quirky
3133,362270,567,trippy
3134,362270,567,visually appealing
3135,362270,567,whimsical
3136,98532,567,depression
3137,422720,567,cinematography
3138,422720,567,lyrical
3139,457430,567,atmospheric
3140,457430,567,bittersweet
3141,457430,567,visually appealing
3142,469494,567,atmospheric
3143,469494,567,cerebral
3144,469494,567,character study
3145,362270,567,off-beat comedy
3146,816692,567,bad dialogue
3147,338013,567,quirky romantic
3148,816692,567,thought-provoking
3149,300140,567,melancholy
3150,300140,567,sad
3151,114709,567,fun
3152,266543,567,heartwarming
3153,1049413,567,touching
3154,1049413,567,heartbreaking
3155,1049413,567,emotional
3156,300140,567,Depressing
3157,1049413,567,bittersweet
3158,382932,567,clever
3159,482571,567,enigmatic
3160,482571,567,atmospheric
3161,338013,567,thought-provoking
3162,338013,567,surrealism
3163,44741,567,meditative
3164,44741,567,philosophical
3165,816692,567,philosophical issues
3166,44741,567,poignant
3167,83658,567,atmospheric
3168,83658,567,existentialism
3169,95327,567,tragic
3170,138704,567,visually appealing
3171,138704,567,tense
3172,138704,567,surreal
3173,138704,567,paranoid
3174,138704,567,paranoia
3175,138704,567,insanity
3176,83658,567,dreamlike
3177,138704,567,hallucinatory
3178,138704,567,enigmatic
3179,138704,567,cerebral
3180,138704,567,atmospheric
3181,138704,567,artsy
3182,119217,567,inspirational
3183,119217,567,heartwarming
3184,83658,567,philosophical
3185,138704,567,existentialism
3186,95327,567,tragedy
3187,44741,567,purposefulness
3188,338013,567,romantic
3189,246578,567,thought-provoking
3190,246578,567,surreal
3191,246578,567,quirky
3192,246578,567,psychological
3193,246578,567,philosophy
3194,246578,567,mindfuck
3195,246578,567,mental illness
3196,246578,567,weird
3197,246578,567,hallucinatory
3198,246578,567,dreamlike
3199,246578,567,cerebral
3200,246578,567,atmospheric
