imdb_movie_Id,title,genres,Director_name,Actor_name
60740,Night Games (1966),Drama,,
75963,The Wishing Tree (1977),(no genres listed),,
1156326,The Nun (2007),Documentary,,
70463,New Mischief by Emil (1972),Children|Comedy,,
234365,Ochtendzwemmers (2001),(no genres listed),,
89739,Oriana (1985),Drama|Mystery|Romance,,
385932,Paradise girls (2005),(no genres listed),,
792985,Paul dans sa vie (2006),Documentary,,
37993,Victory in the Ukraine and the Expulsion of the Germans from the Boundaries of the Ukrainian Soviet Earth (1945),Documentary,,
142772,The Polish Bride (1998),Drama|Romance,,
222299,Princess (1969),Action|Romance,,
191383,Pyšná princezna (1952),Children|Comedy|Fantasy,,
466500,Life Hits (2006),Drama,,
93847,Never Travel on a One Way Ticket (1987),Drama|Sci-Fi|Thriller,,
899095,Dreams of Dust (2008),Drama,,
28196,The Robber Symphony (1937),(no genres listed),,
21309,The Tale of the Fox (1937),Animation|Children|Comedy|Fantasy,,
356298,Schoffies (2006),(no genres listed),,
127887,Beware of My Love (1998),(no genres listed),,
142851,The Tale of Tsar Saltan (1984),Animation|Children,,
50987,The Snow Queen (1957),Animation|Children|Drama|Fantasy,,
57514,Current (1963),(no genres listed),,
496395,Sonja (2006),Drama,,
304776,Pleasant Days (2002),Drama,,
76347,The French Woman (1977),Comedy|Drama,,
77689,The Last Romantic Lover (1978),Drama|Romance,,
228149,Private Collections (1979),Drama|Romance,,
80793,Girls (1980),Comedy|Drama,,
69320,The Strange Vengeance of Rosalie (1972),Drama|Thriller,,
109820,The Foot Shooting Party (1994),Drama,,
54119,Innocent Sorcerers (1960),Drama|Romance,,
3541998,Sunny in the Dark (2015),Drama,,
3850496,Chronic (2015),Drama,,
69820,The Boy Who Cried Werewolf (1973),(no genres listed),,
44423,The Black Castle (1952),Mystery|Thriller,,
45847,Gunsmoke (1953),Western,,
47087,Highway Dragnet (1954),Crime|Drama|Thriller,,
47962,The Crooked Web (1955),Crime,,
54883,Flight of the Lost Balloon (1961),(no genres listed),,
57500,Siege of the Saxons (1963),(no genres listed),,
1637699,Maledimiele (2012),Drama,,
135667,Tamas and Juli (1997),(no genres listed),,
176227,Voyage in Time (1983),Documentary,,
380758,Hush! (2003),Documentary|Drama,,
114684,Gesualdo: Death for Five Voices (1995),Documentary,,
310256,Tussenland (2002),(no genres listed),,
309012,Killed by Lightning (2002),Drama|Sci-Fi,,
255665,The Wrestlers (2000),Action|Drama,,
1714758,Summer of Goliath (2011),(no genres listed),,
268013,I Know I'll See Your Face Again (2001),Drama,,
488903,Hounded (2006),Drama,,
376961,"Work Hard, Play Hard (2004)",Drama,,
1048173,Vogelfrei,(no genres listed),,
418305,Harvest Time (2004),Drama,,
98624,Water and Power (1989),Documentary,,
88399,The Phantom (1984),Drama|Horror,,
420344,Twelve Chairs (2004),(no genres listed),,
196709,Law of Survival (1967),(no genres listed),,
63488,Le Rapace (1968),Action|Adventure|Drama|Thriller,,
64225,Last Known Address (1970),(no genres listed),,
80186,The Sewers of Paradise (1979),Action|Crime,,
81684,Doraemon:貓狗時空傳 (2004),(no genres listed),,
86214,Le Ruffian (1983),Adventure|Comedy|Drama,,
91437,Les Loups entre eux (1985),Action|Crime|Drama|War,,
427914,Promise (2005),(no genres listed),,
5210376,Takaisin pintaan (2016),(no genres listed),,
1718714,A Night In the Woods (2012),(no genres listed),,
113135,Future War (1997),Action|Sci-Fi,,
88359,White Fire (1984),Action|Thriller,,
4084844,"Chau, Beyond the Lines (2015)",(no genres listed),,
4273570,Shok (2015),Drama|War,,
3829254,Bear Story (2014),Animation,,
3305844,Hellions (2015),Horror,,
2004254,My Tomorrow (2011),Drama,,
488798,Welcome (2007),Action|Comedy|Drama|Romance,,
995740,No Smoking (2007),Thriller,,
1099196,Dil Dosti Etc (2007),Drama,,
823451,Dus Kahaniyaan (2007),Drama,,
995827,The Train: Some Lines Shoulder Never Be Crossed... (2007),Action|Thriller,,
1020937,Awarapan (2007),Drama|Romance,,
489486,"Good Boy, Bad Boy (2007)",(no genres listed),,
1014672,Bheja Fry (2007),Comedy|Drama,,
860454,MP3: Mera Pehla Pehla Pyaar (2007),Drama|Romance,,
995035,Dhol (2007),Comedy,,
99406,The Disenchanted (1990),Drama|Romance,,
473367,Jaane Tu... Ya Jaane Na (2008),Comedy|Drama|Romance,,
1182972,Bachna Ae Haseeno (2008),Comedy|Drama|Romance,,
964516,Fashion (2008),Drama|Romance,,
1185420,Camaraderie (2008),Comedy|Drama|Romance,,
1182908,Krazzy 4 (2008),Comedy,,
991346,Bhoothnath (2008),Comedy|Sci-Fi,,
892874,Halla Bol (2008),Drama,,
1334254,Maharathi (2008),Thriller,,
1092005,Golmaal Returns (2008),Comedy,,
1216300,Jannat (2008),Crime|Drama|Romance,,
4780842,Boris Without Beatrice (2016),Drama,,
5305262,Las Plantas (2015),Drama,,
5354986,Depth Two (2016),(no genres listed),,
5134976,Hotel Dallas (2016),(no genres listed),,
995752,Tashan (2008),Action|Comedy|Romance,,
3876860,Lily Lane (2016),(no genres listed),,
1267500,Phoonk (2008),Horror|Thriller,,
1221133,EMI: Liya Hai To Chukana Padega (2008),(no genres listed),,
1156148,Karzzzz (2008),Action|Drama|Romance|Thriller,,
1002963,Y.M.I. - Yeh Mera India (2009),Drama,,
81730,"Waiter, Scarper! (1981)",Comedy,,
4400028,Sin hijos (2015),Comedy|Romance,,
1531704,We Were Once a Fairytale (2008),Action,,
3777860,Mammal (2016),Drama,,
1823744,Scenes from the Suburbs (2011),Drama|Romance,,
1843214,Mourir auprès de toi (2011),(no genres listed),,
4266660,Stink! (2015),Documentary,,
177516,The American Dreamer (1971),Documentary,,
222718,"André Hazes, Zij Gelooft in Mij (2000)",Documentary,,
349116,Babushka (2004),Drama,,
982851,Beperkt houdbaar (2007),(no genres listed),,
68275,Ape and Super-Ape (1972),Documentary,,
400237,The Quiet Love (2005),Drama|Romance,,
1209397,Bloody Cartoons (2007),(no genres listed),,
112549,Body Language (1995),Romance|Thriller,,
275256,Chermeni (1970),(no genres listed),,
382627,Dallas Pashamende (2005),Drama,,
440270,O Diabo a Quatro (2005),Children|Drama,,
279783,Domésticas (2001),Comedy|Drama,,
1616096,Boy (2011),Drama|Romance,,
71448,Thunderclump (1974),Adventure|Animation|Children,,
460443,Island Guests (2005),(no genres listed),,
461769,"My God, My God, Why Hast Thou Forsaken Me? (2005)",(no genres listed),,
52786,Violent Summer (1959),Drama|Romance,,
427224,Eve's Christmas (2004),Drama,,
156524,The Eternal Jew (1940),Documentary,,
454147,Female (2005),Comedy|Drama,,
299876,Loco Fever (2001),(no genres listed),,
1213858,Flipping Out - Israel's Drug Generation (2008),Documentary|War,,
424114,Genmu Senki Leda (1985),Action|Animation|Sci-Fi,,
99715,De Gulle Minnaar (1990),(no genres listed),,
95295,Herbstmilch (1989),Drama,,
92130,A Man and a Woman: 20 Years Later (1986),Drama|Romance,,
1406161,I’m Glad My Mother Is Alive (2009),Drama,,
388242,Mariages ! (2004),Comedy|Drama,,
4727512,Srimanthudu (2015),Action|Children|Drama|Romance,,
1756476,Dookudu (2011),Action|Comedy|Drama,,
2071613,Business Man (2012),Action,,
816258,Pokiri (2006),Action|Thriller,,
1582519,Khaleja (2010),Action|Comedy,,
471571,Athadu (2005),Action|Thriller,,
366840,Okkadu (2003),Drama,,
1183907,Murari (2001),(no genres listed),,
108342,Time Runner (1993),Sci-Fi,,
1191121,Jalsa (2008),(no genres listed),,
3042926,Atharintiki Daaredi (2013),Action|Comedy|Drama,,
2304655,Gabbar Singh (2012),Action|Comedy,,
3142764,Race Gurram (2014),Action|Children|Comedy|Drama|Romance,,
2327239,Cameraman Ganga Tho Rambabu (2012),Drama,,
2091384,Panjaa (2011),Action|Crime,,
2330927,Julayi (2012),Comedy|Romance,,
2258337,Eega (2012),Romance|Sci-Fi,,
843328,Chatrapathi (2005),Action|Drama,,
858492,Vikramarkudu (2006),Action|Comedy|Drama,,
375066,Simhadri (2003),(no genres listed),,
2130271,Mockingbird Lane (2012),Comedy|Fantasy|Horror|Mystery,,
4443784,Roboshark (2015),Action|Sci-Fi|Thriller,,
859601,Curse of the Wolf (2006),Action|Comedy|Horror,,
2369305,Skull Forest (2012),Action|Horror,,
439309,Swamp Zombies!!! (2005),Horror,,
278304,L'ange de goudron (2001),Drama,,
73767,Supercock (1975),(no genres listed),,
2049474,"Italy: Love It, or Leave it (2011)",Adventure|Documentary|Drama,,
166377,The Third Eye (1966),Horror,,
1773722,The Dark Side Of Chocolate (2010),Documentary|Drama,,
3978720,4th Man Out (2016),Comedy,,
1370429,99 (2009),Comedy,,
1183946,The Stoneman Murders (2009),(no genres listed),,
1105709,8 X 10 Tasveer (2009),Thriller,,
1122593,Jew Like Me,(no genres listed),,
1003005,Room 205 (2007),Horror,,
145033,Kingdom of Crooked Mirrors (1963),Adventure|Children|Fantasy,,
495167,Langer Licht,(no genres listed),,
349752,Loverboy (2003),Drama,,
434165,Lucid (2005),(no genres listed),,
93460,Een Maand Later (1987),(no genres listed),,
1043855,La maison (2007),Drama,,
450302,"Meine Frau, meine Freunde und ich (2004)",Drama,,
82731,The Girl with the Red Hair (1981),(no genres listed),,
209143,Mechanics of the Brain (1926),Documentary,,
922525,Mémoire de glace (2007),(no genres listed),,
800135,The Colonel (2006),Crime|Drama,,
332699,A Tale of a Naughty Girl (Mondo Meyer Upakhyan) (2002),Drama,,
1190135,Een monument voor een gorilla (1987),Documentary,,
1433905,All The Best (2009),Action|Comedy,,
848596,Mutum (2007),Drama,,
1415252,Agyaat (2009),Horror|Mystery,,
226232,O princezně Jasněnce a létajícím ševci (1987),Children,,
70469,Oh Jonathan – oh Jonathan! (1973),Comedy,,
102597,The Indecent Woman (1991),Drama,,
366854,Ora o mai più (2003),Comedy,,
447679,Winky's Horse (2005),Children,,
1576450,Lily Sometimes (2010),Drama,,
396690,Kisna (2005),Drama|Romance,,
133146,Perpetrators of the Crime (1999),Comedy,,
65638,Stagecoach of the Condemned (1970),Western,,
52532,A sangre fría (1959),(no genres listed),,
65367,Dig Your Grave Friend... Sabata's Coming (1971),Western,,
66868,And the Crows Will Dig Your Grave (1971),Western,,
68250,God in Heaven... Arizona on Earth (1972),Western,,
71478,Exorcismo (1975),Horror,,
68953,Ten Killers Came from Afar (1975),(no genres listed),,
3219604,The Last Man on the Moon (2016),Documentary|Drama,,
81067,Los locos vecinos del 2° (1980),(no genres listed),,
84604,Un rolls para Hipólito (1983),Comedy,,
70417,The Killer Wore Gloves (1974),Thriller,,
4104054,Dad's Army (2016),Comedy,,
69967,Two Men in Town (1973),Crime|Drama,,
306646,Ringing Bell (1978),Animation|Children|Drama,,
1170389,Amar (2009),Drama|Romance,,
3506934,Night Flight (2014),Drama,,
1620719,Dabangg (2010),Action|Comedy|Crime,,
1455811,Khatta Meetha (2010),Comedy|Drama,,
1562859,Golmaal 3 (2010),Children|Comedy,,
1578116,"Dear Guest, When Will You Leave? (2010)",Comedy,,
1664809,Rakht Charitra I (2010),Action|Crime|Drama,,
1808221,Kaalo (2010),Horror,,
4881016,No Home Movie (2015),Documentary,,
86840,984: Prisoner of the Future (1982),Drama|Sci-Fi,,
121694,Robo Vampire (1988),Action|Crime|Horror|Thriller,,
1815753,Il giorno in più (2011),Comedy,,
179889,"Io non vedo, tu non parli, lui non sente (1971)",(no genres listed),,
70693,La signora è stata violentata (1973),(no genres listed),,
68209,"Anche se volesse lavorare, che faccio? (1972)",Comedy,,
73320,Culastrisce nobile veneziano (1976),Comedy,,
75834,The Pyjama Girl Case (1977),Mystery,,
83711,I camionisti (1982),(no genres listed),,
83574,Lobster for Breakfast (1979),(no genres listed),,
79765,Give Me Five (1980),Comedy,,
84471,Il Paramedico (1982),(no genres listed),,
166544,Count Tacchia (1982),(no genres listed),,
1337589,Bloodlock (2008),Horror,,
1916728,Shor in the City (2011),Crime|Drama,,
1754920,Yeh Saali Zindagi (2011),Thriller,,
1734110,No One Killed Jessica (2011),Crime|Drama,,
1729637,Bodyguard (2011),Action|Comedy|Drama|Romance,,
1720254,Thank You (2011),Comedy|Drama|Romance,,
1883121,404: Error Not Found (2011),Drama|Mystery|Thriller,,
1679290,Shuttlecock Boys (2012),Drama,,
2222550,1920: Evil Returns (2012),Horror|Thriller,,
2175671,Ghost (2012),Horror,,
2343417,Chhodo Kal Ki Baatein (2012),(no genres listed),,
1275680,Ju-Jitsu (1907),Action|Documentary,,
155755,Idiot in Paris (1967),Comedy,,
1827579,Spike Island (2012),Drama,,
3595966,Behavior (2014),Drama,,
5106298,Conspiracy Encounters (2016),Sci-Fi,,
3828058,Family Film,(no genres listed),,
3181920,Blackbird (2014),Drama,,
882800,Pretpark Nederland (2006),Documentary,,
63544,Farewell to the Summer Light (1968),Drama|Romance,,
1648188,Sharunas Bartas: An Army of One (2010),Documentary,,
187526,Der Struwwelpeter (1955),Children|Fantasy,,
61059,The Embryo Hunts in Secret (1966),Drama,,
328509,The Rashevski Tango (2003),Drama,,
151479,Next Stop Paradise (1998),(no genres listed),,
386831,Trench of Hope (2003),Drama,,
96309,Three Seats for the 26th (1988),Romance,,
111505,Trying to Kiss the Moon (1994),(no genres listed),,
264121,Uitgesloten (2001),Drama,,
492916,The chosen (2006),Drama,,
384639,Uno (2004),Drama,,
191625,Barbara the Fair with the Silken Hair (1969),Children|Fantasy,,
840027,Visions of Suffering (2006),Horror,,
52374,The Fabulous World of Jules Verne (1958),Adventure|Fantasy|Sci-Fi,,
83335,The War of the Worlds: Next Century (1981),Sci-Fi|Thriller|War,,
402590,The Wooden Camera (2004),Children|Drama,,
56703,The World's Greatest Sinner (1962),Drama,,
288276,A Private Affair (2002),Crime|Mystery,,
118588,All Stars (1997),(no genres listed),,
397363,"Cayenne, les amants du bagne (2005)",Drama,,
804228,The Art of Football from A to Z (2007),(no genres listed),,
1789697,Aung San Suu Kyi - Lady of No Fear (2010),Documentary,,
57894,The Jester's Tale (1964),Adventure|Comedy|Fantasy,,
783798,The Sin (2004),Action|Drama|Romance|Thriller,,
269138,All About Love (2001),(no genres listed),,
54827,Drei weiße Birken (1961),Comedy,,
4172096,Last Day of Freedom (2015),Animation|Crime|Documentary,,
228255,The Watcher in the Attic (1976),Romance|Thriller,,
768830,Escort (2006),Thriller,,
67076,Exposed (1971),Drama|Romance|Thriller,,
404337,Le festin de la mante (2004),Drama|Fantasy,,
109808,De Flat (1994),Mystery|Romance|Thriller,,
1020027,The Great Global Warming Swindle (2007),Documentary,,
820087,Nails (2003),(no genres listed),,
870117,Hammer & Tickle (2007),(no genres listed),,
1034311,Hata Göteborg (2007),Comedy|Drama,,
70921,The 14 (1973),Drama,,
481821,Critique de la séparation (1961),(no genres listed),,
4938374,Open Season: Scared Silly (2016),Adventure|Animation|Comedy,,
4545832,Les oiseaux de passage (2015),Children,,
5278964,Becoming Mike Nichols (2016),Documentary,,
5497132,Homegrown: The Counter-Terror Dilemma (2016),Documentary,,
5121000,Aligarh (2016),Drama,,
5144072,A Girl in the River: The Price of Forgiveness (2015),Documentary,,
19686,Berth Marks (1929),Comedy,,
18294,Putting Pants on Philip (1927),Comedy,,
123297,Thundering Fleas (1926),Comedy,,
1866282,Triangle: Remembering The Fire (2011),Documentary,,
1136683,100 Million BC (2008),Sci-Fi,,
55524,A Thunder of Drums (1961),Western,,
1706603,Homeless: The Motel Kids of Orange County (2010),(no genres listed),,
43327,Behave Yourself! (1951),Comedy|Crime,,
974536,Chemical Wedding (2008),Horror,,
39812,Sepia Cinderella (1947),(no genres listed),,
47032,Go Man Go (1954),(no genres listed),,
50166,Band of Angels (1957),Adventure|Drama|Romance,,
64602,The Lost Man (1969),Drama,,
2014319,Plan 9 (2015),Horror|Sci-Fi,,
3565050,The History of Eternity (2014),Drama|Romance,,
1092002,Kiss Of Life (2007),Comedy|Drama,,
1104080,Κλέφτες (2007),Comedy,,
965367,Alter Ego (2007),Drama|Romance,,
976216,Straight Story (2006),Comedy|Sci-Fi,,
756313,Loafing and Camouflage: Sirens in the Aegean (2005),Comedy,,
1170402,Loafing and Camouflage: I-4 (2008),Action|Comedy,,
74352,Countdown at Kusini (1976),Drama,,
70124,Gordon's War (1973),Action|Adventure|Crime,,
135674,They Eat Scum (1979),(no genres listed),,
105667,Twist (1992),(no genres listed),,
2658126,Commando - A One Man Army (2013),(no genres listed),,
2571140,Boss (2013),Action|Comedy|Drama,,
2621000,Jolly LLB (2013),Comedy|Drama,,
2988272,Shuddh Desi Romance (2013),Comedy|Drama|Romance,,
2406676,Ek Thi Daayan (2013),Drama|Horror|Mystery,,
59369,Kustom Kar Kommandos (1965),(no genres listed),,
406929,Leben nach Microsoft (2001),Documentary,,
2400291,The Barkley Marathons: The Race That Eats Its Young (2015),Documentary,,
361800,Killer Cop (2002),(no genres listed),,
316016,Impressionen unter Wasser (2002),(no genres listed),,
382095,In Oranje (2004),(no genres listed),,
65915,The Sensuous Teenager (1971),Comedy|Fantasy,,
338176,The King's Beard (2002),Adventure|Animation|Children,,
349686,Kiss and Run (2002),(no genres listed),,
107331,The Little Blonde Dead (1993),Drama,,
293849,The Little Polar Bear (2001),Animation|Children,,
970499,Der Kronzeuge (2007),(no genres listed),,
1630603,Kooky (2010),Adventure|Children,,
494969,The Last Summer (2007),(no genres listed),,
325772,Naked Paradise (2002),Drama,,
134002,On Our Own (1998),Comedy|Drama,,
304483,Normaal: Ik Kom Altied Weer Terug,(no genres listed),,
69593,Nuits Rouges (1974),Horror|Thriller,,
301245,Oysters at Nam Kee's (2002),Drama,,
448239,Offset (2006),Drama,,
126562,Olga's House of Shame (1964),Crime|Drama,,
86064,Otto er et næsehorn (1983),Children|Comedy,,
62133,The Plank (1967),Comedy,,
176048,Prince and the Evening Star (1979),Adventure|Children|Romance,,
161935,Pünktchen und Anton (1999),Children,,
95967,Directed by Andrei Tarkovsky (1988),Documentary,,
97152,"Danny, The Champion of the World (1989)",Drama,,
381551,Le roman de Georgette (2003),(no genres listed),,
50912,Rot ist die Liebe (1957),Drama|Romance,,
329572,Shattered Glass (2002),Drama,,
188195,Le septième juré (1962),Crime|Drama,,
337717,Shelter Island (2003),Thriller,,
1095427,Skin - Hatred was his way out (2008),Drama,,
1543053,The Snowman (2009),Documentary,,
114623,De tasjesdief (1995),(no genres listed),,
1159705,Teenage Angst (2008),Drama,,
61070,Teenage Gang Debs (1966),Crime,,
105593,Die Tigerin (1992),Drama,,
58666,"Tjorven, Batsman, and Moses (1964)",Children|Comedy,,
356154,Wolf Summer (2003),Adventure|Children|Drama,,
404532,En Route (2004),Drama|Romance,,
4974684,Kara Bela (2015),Comedy,,
180316,Women Talking Dirty (2001),(no genres listed),,
937381,Zadelpijn (2007),(no genres listed),,
379065,The Fearless Triplets (2004),(no genres listed),,
78349,Swan Lake (1981),Animation,,
295152,The Pirates of Tortuga: Under the Black Flag (2001),Adventure|Animation|Children|Comedy|Sci-Fi,,
61329,The Acid Eaters (1968),Drama,,
409673,Les Aimants (2004),Drama,,
224594,Aksuat (1997),(no genres listed),,
118594,Allyson Is Watching (1999),Drama|Romance|Thriller,,
3480886,Ma ma (2015),Drama,,
2309764,Singham Returns (2014),Action|Drama,,
3483712,Raja Natwarlal (2014),Drama|Thriller,,
2675978,Dedh Ishqiya (2014),Comedy|Drama|Romance,,
2679480,Sulemani Keeda (2014),Comedy|Romance,,
3449320,Darr @ the Mall (2014),Horror|Thriller,,
3173910,"She Smiles, She's Snared! (2014)",Comedy|Romance,,
2372678,2 States (2014),Comedy|Drama|Romance,,
3142232,Heropanti (2014),Action|Romance,,
3202202,Palmeras en la nieve (2015),Romance,,
3626742,Ocho apellidos catalanes (2015),Comedy|Romance,,
3796006,Roar (2014),Action|Adventure|Thriller,,
3619854,Creature (2014),Horror|Sci-Fi,,
4333674,Hunterrr (2015),(no genres listed),,
2494032,Stonados (2013),Sci-Fi,,
206341,Thumb Wars (1999),Comedy|Sci-Fi,,
234889,Thumbtanic (1998),Comedy,,
1737237,Lost on Journey (2010),Comedy,,
3512282,Snow on The Blades (2014),(no genres listed),,
810089,The Belgrade Phantom (2009),Action|Crime|Drama,,
282378,Bella Bettien (2002),Crime|Drama,,
85273,Burning Love (1983),(no genres listed),,
382615,Cool! (2004),Drama,,
362536,Dangerous Invitations (2002),Comedy|Drama|Fantasy|Thriller,,
385677,Ellis in Glamourland (2004),Comedy|Drama,,
113059,Filmpje! (1995),Comedy,,
1256505,"Die Frau, die im Wald verschwand (2009)",Drama,,
326976,Intoxicating (2003),Drama|Thriller,,
214874,The Legend of Sleepy Hollow (1999),Drama|Fantasy|Horror|Thriller,,
1705118,LelleBelle (2010),Romance,,
293854,The Little Bear Movie (2001),Animation|Children,,
67436,Mira (1971),(no genres listed),,
67508,The Seduction of Inga (1968),Drama,,
40639,Dutch in Seven Lessons (1948),Comedy|Documentary,,
26793,The New Gulliver (1935),Animation|Children|Fantasy,,
120565,Eye of the Eagle (1997),Adventure|Children|Drama,,
122202,Panic in the Skies (2006),Thriller,,
181342,Recto / verso,(no genres listed),,
1743711,Red Eagle (2010),Action|Comedy|Thriller,,
1653929,Robert Mitchum Est Mort (2011),Comedy|Drama,,
52199,The Singing Ringing Tree (1957),Children|Fantasy,,
120137,Sins of the mind,(no genres listed),,
362761,Student Seduction (2003),Drama|Thriller,,
382365,Too Fat Too Furious (2005),Action|Comedy|Crime|Drama|Romance,,
70879,Bibi (1974),Drama|Romance,,
412032,Horsing Around (2005),Comedy|Romance,,
924004,Prisoner/Terrorist (2007),Drama,,
69544,Baba Yaga (1971),Horror,,
481976,Het zwijgen (2006),Thriller,,
800164,Happy Family (2006),Comedy|Romance,,
349345,Despiser (2003),(no genres listed),,
1087841,Sunshine Barry & the Disco Worms (2008),Animation|Children|Comedy,,
391095,Dreamland (2007),Horror|Mystery|Sci-Fi,,
446125,Father of Four - Never Gives Up! (2005),Children|Comedy,,
452226,Frank & Wendy (2004),Action|Animation|Comedy|Thriller,,
113434,Invisible Mom (1997),Children|Comedy|Fantasy,,
491661,Locusts: The 8th Plague (2005),Drama|Horror,,
1054024,Warm Spring (2003),Drama,,
98078,Lost in New York (1989),(no genres listed),,
460898,Pervert! (2005),Comedy|Horror,,
314502,Phileine Says Sorry (2003),Comedy|Drama|Romance,,
91847,The Revenge of the Living Dead Girls (1987),Horror,,
108176,Remote Control (1992),Comedy|Crime,,
289933,The Dark Diamond (2004),(no genres listed),,
1576483,The Whirl (2012),Action|Drama|Fantasy|Mystery,,
1170410,Summers Past (2008),(no genres listed),,
2120832,Shock Head Soul (2011),Documentary,,
96878,Les baisers de secours (1989),(no genres listed),,
72208,One Hundred Days After Childhood (1975),Drama|Romance,,
75104,The Princess and the Pea (1976),(no genres listed),,
108257,Sure Fire (1990),(no genres listed),,
59324,"I, a Woman (1965)",Drama,,
924263,The Parallel Street (1962),(no genres listed),,
1148239,MollyCam (2008),(no genres listed),,
21283,"I Flunked, But... (1930)",Comedy,,
124046,Pastorale (1975),Drama,,
67585,Plastic Jesus (1971),(no genres listed),,
2321257,The Spin Kid (2011),Drama,,
1996223,Crulic - The Path to Beyond (2011),Animation|Documentary,,
111040,Russian Symphony (1994),Drama,,
3022458,The Shamer's Daughter (2015),Action|Adventure|Children|Fantasy,,
61181,The White Bus (1967),Drama,,
66121,On the Comet (1970),Adventure|Fantasy|Sci-Fi,,
175743,The White Dove (1960),Drama,,
83634,Images of a Relief (1982),Drama|War,,
102360,Lyrical Nitrate (1991),Documentary,,
50800,On the Bowery (1957),Documentary,,
1572501,Beast (2011),Drama|Thriller,,
65004,Funeral Ceremonies (1969),Drama,,
204913,Book of Days (1989),(no genres listed),,
2043879,Found Memories (2011),Drama,,
1833647,Ave (2011),Drama,,
959324,Max & Co (2007),Adventure|Animation|Drama,,
1961210,Bovines (2012),(no genres listed),,
485798,It's Gradiva Who Is Calling You (2006),Drama,,
1836918,Slow Action (2010),Sci-Fi,,
1349455,O'er the Land (2009),(no genres listed),,
1757939,¡Vivan las Antipodas! (2011),Documentary,,
257862,Life Lesson (1995),(no genres listed),,
1058078,Finale (2007),(no genres listed),,
1748113,Meanwhile (2011),Drama,,
60114,Anémone (1968),(no genres listed),,
39949,It Happened in Europe (1948),Drama,,
222713,Amber City (1999),(no genres listed),,
314691,Sogobi (2002),(no genres listed),,
76888,The Coming of Sin (1978),Thriller,,
124222,The Bells Toll for the Barefooted (1965),(no genres listed),,
2120088,Atomic Age (2012),(no genres listed),,
2006791,The Fourth Dimension (2012),Drama,,
328825,At the First Breath of Wind (2003),(no genres listed),,
1986914,Dad (2010),Drama,,
218798,The Twelve Months (1956),Animation|Children,,
258850,Okinawa Rendez-vous (2000),Drama|Romance|Thriller,,
75717,Bad Georgia Road (1977),Action|Comedy,,
4129900,...E fuori nevica! (2014),Comedy,,
449472,Champion (2005),Documentary,,
3165552,Ciudad Delirio (2014),Comedy|Romance,,
77339,Clan Of Amazons (1978),Action,,
31831,Q Planes (1939),Mystery|Thriller,,
1090312,Chasing the Green (2009),Drama,,
41360,Fighting Fools (1949),(no genres listed),,
41472,Hold That Baby! (1949),Comedy|Drama,,
36926,Home in Indiana (1944),Adventure|Drama|Romance,,
316272,Momentum (2003),Action|Thriller,,
37111,My Pal Wolf (1944),Children,,
55232,"Nikki, Wild Dog of the North (1961)",Children,,
52135,Ride a Crooked Trail (1958),Western,,
58523,Ride the Wild Surf (1964),Comedy,,
41834,Rusty's Birthday (1949),(no genres listed),,
49733,Secrets of Life (1956),Documentary,,
2412338,The Spies (Spy) (2012),Action|Comedy,,
77238,The Billion Dollar Hobo (1977),Children|Comedy,,
64337,The Flying Dagger (1969),Action,,
36118,The Lone Star Trail (1943),Romance|Western,,
51891,The Naked Maja (1958),Adventure|Drama|Romance,,
72444,The Tournament (1974),Action|Drama,,
19486,The Tournament (1929),(no genres listed),,
3693878,The Tournament (2015),Drama,,
84310,Treasure Hunters (1981),Action|Adventure,,
32032,Three Texas Steers (1939),Western,,
44344,Alraune (1952),Drama|Sci-Fi,,
45281,Untamed Frontier (1952),Western,,
30925,Valley of the Giants (1938),Adventure,,
35555,Who Done It? (1942),Comedy|Mystery,,
49951,Who Done It? (1956),Action|Comedy,,
943415,Skull (1927),(no genres listed),,
2271401,Inori (2012),Documentary,,
2417540,36 (2012),Drama,,
2182121,Silent Ones (2013),(no genres listed),,
2641152,Darkness (2013),Drama,,
2493318,Die Welt (2013),(no genres listed),,
2261247,"differently, Molussia (2012)",(no genres listed),,
73290,The Teasers (1975),Comedy,,
450440,I Embrace You With 1000 Arms (2006),Drama,,
193647,You Are Not I (1981),(no genres listed),,
384309,Mamay (2003),Drama,,
171474,A Story of the Forest: Mavka (1980),Fantasy,,
70116,Successive Slidings of Pleasure (1974),Fantasy|Horror,,
32162,The Golden Key (1939),Adventure|Animation|Fantasy,,
100271,Nostos: The Return (1989),Drama,,
206235,Quick Billy (1970),(no genres listed),,
1332036,The Sun and the Moon (2008),(no genres listed),,
81350,The Tale of John and Marie (1980),Adventure|Animation|Children|Fantasy,,
206236,Quixote (1965),(no genres listed),,
1667485,Spark of Being (2010),(no genres listed),,
197719,Méditerranée (1963),(no genres listed),,
2055720,Ramin (2011),Documentary|Drama,,
88812,The bitter herb (1985),(no genres listed),,
297215,A Journey Through Fairyland (1985),Animation|Children|Fantasy,,
2323264,The Deflowering of Eva van End (2012),Drama,,
1251370,Ein Teil von mir (2009),Drama,,
4865436,Hate Story 3 (2015),Thriller,,
2124829,La Clé des Champs (2011),Children|Documentary,,
225145,Prince Bayaya (1950),Animation,,
94405,L'été en pente douce (1987),Drama|Romance,,
418733,Winepress (1974),(no genres listed),,
884819,Wool 100% (2006),Animation|Comedy|Fantasy|Sci-Fi,,
1307859,All Stars 2: Old Stars (2011),Comedy|Drama,,
