imdb_movie_Id,title,genres
1334585,BURN-E (2008),Adventure|Animation|Children|Sci-Fi
1424432,Senna (2010),Documentary
1701991,Family Guy Presents: It's a Trap (2010),Animation|Comedy|Sci-Fi
1591095,Insidious (2010),Fantasy|Horror|Thriller
1640459,Hobo with a Shotgun (2011),Action|Adventure|Crime|Thriller
1606392,Win Win (2011),Comedy|Drama
1263750,Room in Rome (Habitación en Roma) (2010),Drama|Romance
1560139,Boy (2010),Comedy|Drama
1650043,Diary of a Wimpy Kid: Rodrick Rules (2011),Comedy
1220888,Henry's Crime (2010),Comedy|Crime
1411704,Hop (2011),Animation|Children|Comedy
820096,Playing the Victim (Izobrazhaya zhertvu) (2006),Comedy
450827,Films to Keep You Awake: The Christmas Tale (Películas para no dormir: Cuento de navidad) (2005),Horror|Thriller
1436045,13 Assassins (Jûsan-nin no shikaku) (2010),Action
993842,Hanna (2011),Action|Adventure|Mystery|Thriller
1194612,Into Eternity (2010),Documentary
1179947,American: The Bill Hicks Story (2009),Comedy|Documentary
1334512,Arthur (2011),Comedy
1262416,Scream 4 (2011),Comedy|Horror|Mystery|Thriller
1436562,Rio (2011),Adventure|Animation|Children|Comedy
1527186,Melancholia (2011),Drama|Sci-Fi
800369,Thor (2011),Action|Adventure|Drama|Fantasy|IMAX
1421373,Louis C.K.: Hilarious (2010),Comedy
1190722,Louis C.K.: Chewed Up (2008),Comedy
480239,Atlas Shrugged: Part 1 (2011),Drama|Mystery|Sci-Fi
927619,Louis C.K.: Shameless (2007),Comedy
1492030,Mildred Pierce (2011),Drama
405455,Voices from the List (2004),Documentary
1067583,Water for Elephants (2011),Drama|Romance
1223236,African Cats (2011),Adventure|Documentary
1416801,Kill the Irishman (2011),Action|Crime
1596343,Fast Five (Fast and the Furious 5 The) (2011),Action|Crime|Drama|Thriller|IMAX
1347439,Louis Theroux: Law & Disorder (2008),Documentary
1013607,Idiots and Angels (2008),Animation|Drama|Fantasy
1255953,Incendies (2010),Drama|Mystery|War
1596346,Soul Surfer (2011),Action|Drama
491152,Something Borrowed (2011),Comedy|Drama|Romance
1478338,Bridesmaids (2011),Comedy
822847,Priest (2011),Action|Horror|Sci-Fi|Thriller
1298650,Pirates of the Caribbean: On Stranger Tides (2011),Action|Adventure|Fantasy|IMAX
1605783,Midnight in Paris (2011),Comedy|Fantasy|Romance
1527788,The Man from Nowhere (2010),Action|Crime|Thriller
478304,Tree of Life The (2011),Drama
1411697,Hangover Part II The (2011),Comedy
1528313,Nothing to Declare (Rien à déclarer) (2010),Comedy
1176724,Across the Hall (2009),Thriller
1265990,Roommate The (2011),Drama|Thriller
1478964,Attack the Block (2011),Action|Comedy|Sci-Fi
1441912,The Way (2010),Adventure|Comedy|Drama
1533117,Let the Bullets Fly (2010),Action|Comedy
1302011,Kung Fu Panda 2 (2011),Action|Adventure|Animation|Children|Comedy|IMAX
1270798,X-Men: First Class (2011),Action|Adventure|Sci-Fi|Thriller|War
1440292,Submarine (2010),Comedy|Drama|Romance
1307861,American Grindhouse (2010),Documentary
1531663,Everything Must Go (2010),Comedy|Drama
1532503,Beginners (2010),Drama
1650062,Super 8 (2011),Mystery|Sci-Fi|Thriller|IMAX
1133985,Green Lantern (2011),Action|Adventure|Sci-Fi
1340773,Elektra Luxx (2010),Comedy
1396218,Mr. Popper's Penguins (2011),Comedy
1284575,Bad Teacher (2011),Comedy
1399103,Transformers: Dark of the Moon (2011),Action|Adventure|Sci-Fi|War|IMAX
1583420,Larry Crowne (2011),Comedy|Drama|Romance
1240982,Your Highness (2011),Action|Adventure|Comedy|Fantasy
1742683,Too Big to Fail (2011),Drama
1135084,Takers (2010),Action|Crime|Thriller
312941,My Life as McDull (Mak dau goo si) (2001),Animation|Comedy|Drama
1222817,Zookeeper (2011),Comedy
1499658,Horrible Bosses (2011),Comedy|Crime
1216475,Cars 2 (2011),Adventure|Animation|Children|Comedy|IMAX
1253565,Between the Folds (2008),Documentary
1934231,Delhi Belly (2011),Comedy|Crime
1764726,Upside Down: The Creation Records Story (2010),Documentary
1067774,Monte Carlo (2011),Adventure|Comedy|Romance
1201607,Harry Potter and the Deathly Hallows: Part 2 (2011),Action|Adventure|Drama|Fantasy|Mystery|IMAX
780504,Drive (2011),Crime|Drama|Film-Noir|Thriller
458339,Captain America: The First Avenger (2011),Action|Adventure|Sci-Fi|Thriller|War
1570728,Crazy Stupid Love. (2011),Comedy|Drama|Romance
1563738,One Day (2011),Drama|Romance
1540133,Guard The (2011),Comedy|Crime
1449283,Winnie the Pooh (2011),Animation|Children|Comedy
1714208,Woman The (2011),Horror
323250,Mike's New Car (2002),Animation|Comedy
472181,Smurfs The (2011),Animation|Children|Comedy
1632708,Friends with Benefits (2011),Comedy|Romance
1360822,Paper Birds (Pájaros de papel) (2010),Comedy|Drama
1297919,Blitz (2011),Action|Crime|Thriller
1230385,Yellow Sea The (a.k.a. The Murderer) (Hwanghae) (2010),Crime|Drama|Thriller
1637706,Our Idiot Brother (2011),Comedy
1500491,Death Race 2 (2010),Action|Sci-Fi|Thriller
1318514,Rise of the Planet of the Apes (2011),Action|Drama|Sci-Fi|Thriller
1687281,Terri (2011),Comedy
1488555,Change-Up The (2011),Comedy
1454029,Help The (2011),Drama
1622547,30 Minutes or Less (2011),Action|Comedy|Crime
1455151,My Afternoons with Margueritte (La tête en friche) (2010),Comedy
1622979,Final Destination 5 (2011),Horror|Thriller|IMAX
1268799,Very Harold & Kumar 3D Christmas A (2011),Comedy
1270761,Don't Be Afraid of the Dark (2010),Horror|Thriller
1438176,Fright Night (2011),Comedy|Horror
1549572,Another Earth (2011),Drama|Romance|Sci-Fi
1403177,Hesher (2010),Drama
1464580,Stake Land (2010),Horror
1226753,Debt The (2011),Drama|Thriller
1657507,Colombiana (2011),Action|Adventure|Drama|Thriller
1621444,Bill Cunningham New York (2011),Documentary
1189073,Skin I Live In The (La piel que habito) (2011),Drama
816462,Conan the Barbarian (2011),Action|Adventure|Fantasy
1104006,Walled In (2009),Horror|Thriller
1316037,Birdemic: Shock and Terror (2010),Romance|Thriller
1716772,Inbetweeners Movie The (2011),Adventure|Comedy
873886,Red State (2011),Action|Crime|Horror|Thriller
1417592,Pearl Jam Twenty (2011),Documentary|Musical
1742650,I Don't Know How She Does It (2011),Comedy
1633356,Shark Night 3D (2011),Horror|Thriller
1598778,Contagion (2011),Sci-Fi|Thriller|IMAX
1210166,Moneyball (2011),Drama
1560970,Neds (2010),Drama
1632547,Cold Fish (Tsumetai nettaigyo) (2010),Drama|Thriller
1825918,Phineas and Ferb the Movie: Across the 2nd Dimension (2011),Adventure|Animation|Children
844794,Northanger Abbey (2007),Drama|Romance
848228,Avengers The (2012),Action|Adventure|Sci-Fi|IMAX
1340800,Tinker Tailor Soldier Spy (2011),Drama|Film-Noir|Thriller
1832382,Separation A (Jodaeiye Nader az Simin) (2011),Drama
1571222,Dangerous Method A (2011),Drama|Thriller
1291584,Warrior (2011),Drama
1124035,Ides of March The (2011),Drama
1788391,Kill List (2011),Horror|Mystery|Thriller
1448755,Killer Elite (2011),Action|Thriller
1242599,Bellflower (2011),Action|Drama|Romance
1306980,50/50 (2011),Comedy|Drama
459748,Generation P (2011),Comedy|Drama|Sci-Fi
1655442,The Artist (2011),Comedy|Drama|Romance
1520494,BlinkyTM (2011),Horror|Sci-Fi
1675192,Take Shelter (2011),Drama
433035,Real Steel (2011),Action|Drama|Sci-Fi|IMAX
1068242,Footloose (2011),Comedy|Drama|Musical
905372,Thing The (2011),Horror|Mystery|Sci-Fi|Thriller
1533013,Beautiful Boy (2010),Drama
1204340,Tyrannosaur (2011),Drama
1441326,Martha Marcy May Marlene (2011),Drama|Thriller
1242460,We Need to Talk About Kevin (2011),Drama|Thriller
497329,Behind Enemy Lines II: Axis of Evil (2006),Action|Thriller|War
1509767,Three Musketeers The (2011),Action|Adventure
1637688,In Time (2011),Crime|Sci-Fi|Thriller
466893,Margaret (2011),Drama
1692486,Carnage (2011),Comedy|Drama
1615147,Margin Call (2011),Drama|Thriller
1778304,Paranormal Activity 3 (2011),Horror
1582248,Puncture (2011),Drama
1634122,Johnny English Reborn (2011),Adventure|Comedy|Thriller
1600195,Abduction (2011),Action|Drama|Mystery|Thriller
1440345,This Must Be the Place (2011),Crime|Drama|Thriller
1723811,Shame (2011),Drama
770703,What's Your Number? (2011),Comedy|Romance
1614989,Headhunters (Hodejegerne) (2011),Action|Crime|Thriller
1672723,Batman: Year One (2011),Action|Animation|Crime
1784538,Miss Representation (2011),Documentary
448694,Puss in Boots (2011),Adventure|Animation|Comedy|Fantasy|IMAX
471042,Tower Heist (2011),Action|Comedy|Crime
1616195,J. Edgar (2011),Drama
1646980,Double The (2011),Action|Crime|Drama|Mystery|Thriller
983193,Adventures of Tintin The (2011),Action|Animation|Mystery|IMAX
1510934,Starsuckers (2009),Documentary
1847731,Tomboy (2011),Drama
1113829,George Harrison: Living in the Material World (2011),Documentary
970179,Hugo (2011),Children|Drama|Mystery
1253864,Immortals (2011),Action|Drama|Fantasy
810913,Jack and Jill (2011),Comedy
1972663,Into the Abyss (2011),Documentary
1033575,Descendants The (2011),Comedy|Drama
1758692,Like Crazy (2011),Drama|Romance
1204342,Muppets The (2011),Children|Comedy|Musical
1324999,Twilight Saga: Breaking Dawn - Part 1 The (2011),Adventure|Drama|Fantasy|Romance
1568911,War Horse (2011),Drama|War
376136,Rum Diary The (2011),Comedy|Drama|Thriller
945571,Lifted (2006),Animation|Comedy|Sci-Fi
1239426,Hipsters (Stilyagi) (2008),Drama|Musical|Romance
1071358,Another Cinderella Story (2008),Children|Comedy|Musical|Romance
1181795,Bunraku (2010),Action|Drama|Fantasy
1366344,Sitter The (2011),Comedy
477302,Extremely Loud and Incredibly Close (2011),Drama
1124388,Play the Game (2009),Comedy|Romance
371552,Asterix and the Vikings (Astérix et les Vikings) (2006),Adventure|Animation|Children|Comedy|Fantasy
1402488,Happy Feet Two (2011),Animation|Children|Comedy|IMAX
1430607,Arthur Christmas (2011),Animation|Children|Comedy|Drama
1634136,Violet & Daisy (2011),Action|Drama
1308729,Bullet to the Head (2012),Action|Crime|Film-Noir
1764651,Expendables 2 The (2012),Action|Adventure
1392170,The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller
1345836,Dark Knight Rises The (2012),Action|Adventure|Crime|IMAX
1194173,Bourne Legacy The (2012),Action|Adventure|Drama|Thriller|IMAX
1515091,Sherlock Holmes: A Game of Shadows (2011),Action|Adventure|Comedy|Crime|Mystery|Thriller
1372686,Coriolanus (2011),Drama|Thriller
1625346,Young Adult (2011),Comedy|Drama
1598822,New Year's Eve (2011),Comedy|Romance
1229238,Mission: Impossible - Ghost Protocol (2011),Action|Adventure|Thriller|IMAX
1389137,We Bought a Zoo (2011),Comedy|Drama
1568346,Girl with the Dragon Tattoo The (2011),Drama|Thriller
1093357,Darkest Hour The (2011),Action|Horror|Sci-Fi|Thriller
1615918,Alvin and the Chipmunks: Chipwrecked (2011),Animation|Comedy
1251743,Salvation Boulevard (2011),Comedy|Thriller
1720616,Friends with Kids (2011),Comedy
1682246,Girl Walks Into a Bar (2011),Comedy|Drama|Fantasy
1524137,Contraband (2012),Action|Crime|Drama|Thriller
1787660,Being Elmo: A Puppeteer's Journey (2011),Documentary
1710396,Joyful Noise (2012),Comedy|Musical
1007029,Iron Lady The (2011),Drama
1541149,Albatross (2011),Drama
1336006,Revenant The (2009),Comedy|Horror
1496025,Underworld: Awakening (2012),Action|Fantasy|Horror|IMAX
1601913,Grey The (2012),Action|Drama
1568338,Man on a Ledge (2012),Crime|Thriller
1726738,Sacrifice (Zhao shi gu er) (2010),Drama
1506999,Haywire (2011),Action|Thriller
780002,Contact High (2009),Comedy
896872,Whistleblower The (2010),Drama|Thriller
995036,Einstein and Eddington (2008),Drama
1772240,Apollo 18 (2011),Horror|Sci-Fi|Thriller
1214962,Seeking Justice (2011),Action|Drama|Thriller
485985,Red Tails (2012),Action|Adventure|Drama|War
1410063,Flowers of War The (Jin líng shí san chai) (2011),Drama|War
1675434,Intouchables (2011),Comedy|Drama
1598828,One for the Money (2012),Action|Comedy|Crime
1594562,Innkeepers The (2011),Horror|Thriller
1703199,Grave Encounters (2011),Horror
1706593,Chronicle (2012),Action|Sci-Fi|Thriller
1596365,Woman in Black The (2012),Drama|Horror|Thriller
1802810,Woman in Love (Rubbeldiekatz) (2011),Comedy
1645080,Art of Getting By The (2011),Drama|Romance
1955162,All Watched Over by Machines of Loving Grace (2011),Documentary
439553,Dylan Moran: Monster (2004),Comedy|Documentary
1599348,Safe House (2012),Action|Crime|Mystery|Thriller
1606389,Vow The (2012),Drama|Romance
2112999,Louis C.K.: Live at the Beacon Theater (2011),Comedy
2011971,Monsieur Lazhar (2011),Children|Comedy|Drama
1996264,For a Good Time Call... (2012),Comedy|Drama|Romance
1509130,Janie Jones (2010),Drama|Musical
1397514,Journey 2: The Mysterious Island (2012),Action|Adventure|Comedy|Sci-Fi|IMAX
1439572,Perfect Sense (2011),Drama|Romance|Sci-Fi
249131,Rollo and the Woods Sprite (Rölli ja metsänhenki) (2001),Children|Fantasy
1071875,Ghost Rider: Spirit of Vengeance (2012),Action|Fantasy|Thriller
1073510,Prayers for Bobby (2009),Drama
2033193,Very Potter Musical A (2009),Comedy|Musical
2040264,Very Potter Sequel A (2010),Comedy|Musical
1129427,Miss Nobody (2010),Comedy|Crime
1805297,Women on the 6th Floor The (Les Femmes du 6ème Étage) (2010),Comedy
1705773,Mega Shark vs. Crocosaurus (2010),Action|Adventure|Horror
1530983,Red Hill (2010),Crime|Thriller|Western
1838544,Gone (2012),Drama|Thriller
1636826,Project X (2012),Comedy
1482459,Dr. Seuss' The Lorax (2012),Animation|Fantasy|Musical|IMAX
1053810,Big Year The (2011),Comedy
1591479,Act of Valor (2012),Action|Thriller|War
1596350,This Means War (2012),Action|Comedy|Romance
401729,John Carter (2012),Action|Adventure|Sci-Fi|IMAX
1456635,Goon (2011),Comedy|Drama
1535970,Ledge The (2011),Drama|Thriller
1232829,21 Jump Street (2012),Action|Comedy|Crime
1588334,Jeff Who Lives at Home (2012),Comedy|Drama
1592525,Lockout (2012),Action|Sci-Fi|Thriller
1680114,Snowtown (Snowtown Murders The) (2011),Crime|Drama|Thriller
1477109,Space Battleship Yamato (2010),Action|Adventure|Drama
1772925,Jiro Dreams of Sushi (2011),Documentary
1667307,Damsels in Distress (2011),Comedy|Romance
1441952,Salmon Fishing in the Yemen (2011),Comedy|Drama|Romance
1646987,Wrath of the Titans (2012),Action|Adventure|Fantasy|IMAX
1683526,Detachment (2011),Drama
1034314,Iron Sky (2012),Action|Comedy|Sci-Fi
1610996,Absentia (2011),Horror
1605630,American Reunion (American Pie 4) (2012),Comedy
1899353,The Raid: Redemption (2011),Action|Crime
1259521,Cabin in the Woods The (2012),Comedy|Horror|Sci-Fi|Thriller
1912398,God Bless America (2011),Comedy|Drama
383010,Three Stooges The (2012),Comedy
1486192,Raven The (2012),Mystery|Thriller
417349,North & South (2004),Drama|Romance
1307873,Big Bang The (2011),Action|Thriller
1667353,Mirror Mirror (2012),Adventure|Comedy|Fantasy
1440129,Battleship (2012),Action|Sci-Fi|Thriller|IMAX
1412386,Best Exotic Marigold Hotel The (2011),Comedy|Drama
1605782,Comic-Con Episode IV: A Fan's Hope (2011),Documentary
1682181,Bully (2011),Documentary
1435513,Hysteria (2011),Comedy|Romance
1401113,Dante's Inferno: An Animated Epic (2010),Action|Animation|Fantasy
1195478,Five-Year Engagement The (2012),Comedy|Romance
1621045,Think Like a Man (2012),Comedy
1327194,Lucky One The (2012),Drama
1656190,Safe (2012),Action|Crime|Thriller
1077368,Dark Shadows (2012),Comedy|Horror|IMAX
1641385,96 Minutes (2011) ,Drama|Thriller
1657299,Decoy Bride The (2011),Comedy|Romance
1434447,Rocket Singh: Salesman of the Year (2009),Comedy|Drama
1645170,Dictator The (2012),Comedy
490048,Walking with Monsters (2005),Documentary
1409024,Men in Black III (M.III.B.) (M.I.B.³) (2012),Action|Comedy|Sci-Fi|IMAX
1735898,Snow White and the Huntsman (2012),Action|Adventure|Drama
1748207,Sound of My Voice (2011),Drama|Mystery|Sci-Fi
1298554,Eva (2011),Drama|Fantasy|Sci-Fi
1430626,Pirates! Band of Misfits The (2012),Adventure|Animation|Children|Comedy
1446714,Prometheus (2012),Action|Horror|Sci-Fi|IMAX
2040560,Pact The (2012),Horror|Mystery|Thriller
1704573,Bernie (2011),Comedy|Crime|Drama
1196340,Inhale (2010),Drama|Thriller
1592281,Take This Waltz (2011),Drama|Romance
1655460,Wanderlust (2012),Comedy
1748122,Moonrise Kingdom (2012),Comedy|Drama|Romance
1567609,Get the Gringo (2012),Action|Crime|Drama|Thriller
934706,Superman/Doomsday (2007) ,Action|Animation
763831,Thousand Words A (2012),Comedy|Drama
1862079,Safety Not Guaranteed (2012),Comedy|Drama
1277953,Madagascar 3: Europe's Most Wanted (2012),Adventure|Animation|Children|Comedy|IMAX
1742336,Your Sister's Sister (2011),Comedy|Drama
1398941,Superman/Batman: Public Enemies (2009),Action|Animation|Fantasy
1217209,Brave (2012),Action|Adventure|Animation|Children
1292594,Front of the Class (2008),Drama
143808,Pocahontas II: Journey to a New World (1998) ,Adventure|Animation|Children
1586265,What to Expect When You're Expecting (2012),Comedy|Drama|Romance
1859650,To Rome with Love (2012),Comedy
1611224,Abraham Lincoln: Vampire Hunter (2012),Action|Fantasy|Horror|Thriller
2008513,First Position (2011),Documentary
1336608,Rock of Ages (2012),Comedy|Drama|Musical|IMAX
1307068,Seeking a Friend for the End of the World (2012),Comedy|Drama|Romance
1245104,Presto (2008),Animation|Children|Comedy|Fantasy
455565,Jack-Jack Attack (2005),Adventure|Animation|Children|Comedy
479113,One Man Band (2005),Animation|Comedy|Musical
1637725,Ted (2012),Comedy|Fantasy
1915581,Magic Mike (2012),Drama|Romance
1598873,Cleanskin (2012),Crime|Drama|Thriller
948470,Amazing Spider-Man The (2012),Action|Adventure|Sci-Fi|IMAX
1667889,Ice Age 4: Continental Drift (2012),Adventure|Animation|Comedy
2125435,Beasts of the Southern Wild (2012),Drama|Fantasy
1615065,Savages (2012),Crime|Drama|Thriller
1313113,Firm The (2009),Drama
1078933,Spirit Camp (2009),Horror
1568341,Some Guy Who Kills People (2011),Comedy|Thriller
1820723,Treasure Island (2012),Adventure
1298649,Watch The (2012),Comedy|Sci-Fi
1602472,2 Days in New York (2012),Comedy
1726669,Killer Joe (2011),Crime|Thriller
1137996,Anaconda: The Offspring (2008),Action|Horror|Sci-Fi|Thriller
248808,For the Birds (2000),Animation|Children|Comedy
1839492,Ruby Sparks (2012),Comedy|Fantasy|Romance
1386703,Total Recall (2012),Action|Sci-Fi|Thriller
1924394,Angels' Share The (2012),Comedy|Drama
1630637,Immature The (Immaturi) (2011),Comedy
1235841,Sidewalls (Medianeras) (2011),Drama
1074638,Skyfall (2012),Action|Adventure|Thriller|IMAX
1790886,Campaign The (2012),Comedy
1990181,Brake (2012),Crime|Thriller
1535438,Hope Springs (2012),Comedy|Drama
2125666,Queen of Versailles The (2012),Documentary
1623288,ParaNorman (2012),Adventure|Animation|Comedy
2023453,Diary of a Wimpy Kid: Dog Days (2012),Children|Comedy
1441940,Broken (2012),Drama
2076781,6 Days to Air: The Making of South Park (2011),Documentary
1547234,Premium Rush (2012),Action|Thriller
1462769,Odd Life of Timothy Green The (2012),Comedy|Drama|Fantasy
1212450,Lawless (2012),Crime|Drama
1714203,Piranha 3DD (a.k.a. Piranha DD) (2012),Comedy|Horror
2125608,Searching for Sugar Man (2012),Documentary
365651,Prime Suspect 6: The Last Witness (2003),Drama|Thriller
1619277,Conception (2011),Comedy|Romance
2028530,Paradise Lost 3: Purgatory (2011),Documentary
1840417,Words The (2012),Drama|Romance
1981677,Pitch Perfect (2012),Comedy|Musical
770802,Samsara (2011),Documentary
114308,Runaway Brain (1995) ,Animation|Comedy|Sci-Fi
1276104,Looper (2012),Action|Crime|Sci-Fi
1232200,That's My Boy (2012),Comedy
1990314,Robot & Frank (2012),Comedy|Drama|Sci-Fi
1855325,Resident Evil: Retribution (2012),Action|Horror|Sci-Fi|IMAX
1710417,Lola Versus (2012),Comedy|Romance
1560747,Master The (2012),Drama
1343727,Dredd (2012),Action|Sci-Fi
1855199,End of Watch (2012),Crime|Drama|Thriller
2105044,V/H/S (2012),Horror|Thriller
1659337,Perks of Being a Wallflower The (2012),Drama|Romance
2106476,Hunt The (Jagten) (2012),Drama
2076220,Holy Motors (2012),Drama|Fantasy|Musical|Mystery|Sci-Fi
1397280,Taken 2 (2012),Action|Crime|Drama|Thriller
1582507,House at the End of the Street (2012),Horror|Thriller
319901,My Left Eye Sees Ghosts (Ngo joh aan gin diy gwai) (2002),Comedy|Fantasy|Romance
1638328,Love Lasts Three Years (L'amour dure trois ans) (2011),Comedy|Drama|Romance
1658837,Tall Man The (2012),Crime|Drama|Mystery
1592873,LOL (2012),Comedy|Drama|Romance
2053425,Rust and Bone (De rouille et d'os) (2012),Drama|Romance
1183919,Marley (2012),Documentary
1142977,Frankenweenie (2012),Animation|Comedy|Horror|IMAX
1922777,Sinister (2012),Horror|Thriller
837562,Hotel Transylvania (2012),Animation|Children|Comedy
2014338,Side by Side (2012),Documentary
1024648,Argo (2012),Drama|Thriller
1931533,Seven Psychopaths (2012),Comedy|Crime
1872818,Liberal Arts (2012),Comedy|Drama
1886493,Catch .44 (2011),Action|Drama|Thriller
1649444,[REC]³ 3 Génesis (2012),Horror|Thriller
1597522,Asterix & Obelix: God Save Britannia (Astérix et Obélix: Au service de Sa Majesté) (2012),Adventure|Comedy
2109184,Paranormal Activity 4 (2012),Horror|IMAX
1712170,Alex Cross (2012),Action|Crime|Mystery|Thriller
1371111,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
424755,'Hellboy': The Seeds of Creation (2004),Action|Adventure|Comedy|Documentary|Fantasy
938330,Silent Hill: Revelation 3D (2012),Horror|Mystery|Thriller
1648179,Here Comes the Boom (2012),Action|Comedy
1655416,Mental (2012),Comedy|Drama
1764234,Killing Them Softly (2012),Crime|Drama|Thriller
1966604,Imposter The (2012),Documentary
1866249,Sessions The (Surrogate The) (2012),Drama
2063781,Smashed (2012),Comedy|Drama
1772341,Wreck-It Ralph (2012),Animation|Comedy
1045658,Silver Linings Playbook (2012),Comedy|Drama
1907668,Flight (2012),Drama
1781769,Anna Karenina (2012),Drama
454876,Life of Pi (2012),Adventure|Drama|IMAX
1258972,Man with the Iron Fists The (2012),Action|Adventure|Crime
1713476,Bay The (2012),Horror|Sci-Fi|Thriller
1900893,Himizu (2011),Children|Crime|Drama
1753968,Jackass 3.5 (2011),Comedy|Documentary
1942884,Indie Game: The Movie (2012),Documentary
2313197,Batman: The Dark Knight Returns Part 1 (2012),Action|Animation|Sci-Fi
443272,Lincoln (2012),Drama|War
1493157,Nature Calls (2012),Comedy
1545106,Vamps (2012),Comedy|Horror|Romance
1673434,Twilight Saga: Breaking Dawn - Part 2 The (2012),Adventure|Drama|Fantasy|Romance|IMAX
1715873,10 Years (2011),Comedy|Drama|Romance
1234719,Red Dawn (2012),Action|War
1446192,Rise of the Guardians (2012),Adventure|Animation|Children|Fantasy|IMAX
2006040,Fantastic Fear of Everything A (2012),Comedy
1667310,Deadfall (2012),Crime|Drama|Thriller
1531901,Byzantium (2012),Drama|Fantasy|Thriller
2388725,Paperman (2012),Animation|Comedy|Romance
975645,Hitchcock (2012),Drama
1798188,From Up on Poppy Hill (Kokuriko-zaka kara) (2011),Animation|Drama|Romance
1483797,Redline (2009),Action|Animation|Sci-Fi
1979172,Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman A (2012),Animation|Comedy
903624,Hobbit: An Unexpected Journey The (2012),Adventure|Fantasy|IMAX
1477855,Hyde Park on Hudson (2012),Comedy|Drama
1241017,How to Make Love to a Woman (2010),Comedy|Romance
1790885,Zero Dark Thirty (2012),Action|Drama|Thriller
1925431,Fire with Fire (2012),Action|Crime|Drama
1588173,Warm Bodies (2013),Comedy|Horror|Romance
1901040,Wrong (2012),Comedy|Drama
1540128,Playing for Keeps (2012),Comedy|Romance
1694020,Guilt Trip The (2012),Comedy
790724,Jack Reacher (2012),Action|Crime|Thriller
1853728,Django Unchained (2012),Action|Drama|Western
1758830,This Is 40 (2012),Drama
1649419,Impossible The (Imposible Lo) (2012),Drama|Thriller
1707386,Misérables Les (2012),Drama|Musical|Romance|IMAX
1047540,Parental Guidance (2012),Comedy
1783732,John Dies at the End (2012),Comedy|Fantasy|Horror
230534,Misérables Les (2000),Drama|Romance
2091473,Promised Land (2012),Drama
2181931,English Vinglish (2012),Comedy|Drama
1244666,Fish Story (Fisshu sutôrî) (2009),Comedy
1572315,Texas Chainsaw 3D (2013),Horror|Mystery|Thriller
1321870,Gangster Squad (2013),Action|Crime|Drama
1491044,Iceman The (2012),Crime|Drama|Thriller
2396224,It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi
2166834,Batman: The Dark Knight Returns Part 2 (2013),Action|Animation
2366308,Everything or Nothing: The Untold Story of 007 (2012),Documentary
1762248,Codependent Lesbian Space Alien Seeks Same (2011),Comedy|Romance|Sci-Fi
1549920,Last Stand The (2013),Action|Crime|Thriller
2084989,Upstream Color (2013),Romance|Sci-Fi|Thriller
1770734,Shadow Dancer (2012),Crime|Drama|Thriller
1806234,Human Planet (2011),Documentary
1911553,Comme un chef (2012),Comedy
1333125,Movie 43 (2013),Comedy
2152198,Pervert's Guide to Ideology The (2012),Documentary
2023690,Sightseers (2012),Comedy
1428538,Hansel & Gretel: Witch Hunters (2013),Action|Fantasy|Horror|IMAX
2274356,Jim Jefferies: Fully Functional (EPIX) (2012),Comedy
1853643,Why Stop Now (2012),Comedy|Drama
2153963,Tabu (2012),Drama|Romance
1374992,Upside Down (2012),Drama|Romance|Sci-Fi
2081437,Liability The (2012),Action|Thriller
1389096,Stand Up Guys (2012),Comedy|Crime
2053463,Side Effects (2013),Crime|Drama|Mystery|Thriller
2024432,Identity Thief (2013),Comedy|Crime
1935896,ABCs of Death The (2012),Horror
1559547,Beautiful Creatures (2013),Drama|Fantasy|Romance
1606378,Good Day to Die Hard A (2013),Action|Crime|Thriller|IMAX
1711425,21 and Over (2013),Comedy
1702439,Safe Haven (2013),Drama|Mystery|Romance
2092588,Frozen Planet (2011),Documentary
2375605,Act of Killing The (2012),Documentary
1659343,Universal Soldier: Day of Reckoning (2012),Action|Sci-Fi|Thriller
765446,Escape from Planet Earth (2013),Adventure|Animation|Comedy|Sci-Fi
2209418,Before Midnight (2013),Drama|Romance
882977,Snitch (2013),Action|Drama|Thriller
2387433,Dark Skies (2013),Horror|Sci-Fi|Thriller
1954701,Oh Boy (A Coffee in Berlin) (2012),Comedy|Drama
2017561,Journey to the West: Conquering the Demons (Daai wa sai you chi Chui mo chun kei) (2013),Adventure|Comedy|Fantasy|Romance|IMAX
1351685,Jack the Giant Slayer (2013),Adventure|Fantasy|IMAX
2258858,Wadjda (2012),Drama
1663636,Unintentional Kidnapping of Mrs. Elfriede Ott The (Die Unabsichtliche Entführung der Frau Elfriede Ott) (2010),Comedy
1583421,G.I. Joe: Retaliation (2013),Action|Adventure|Sci-Fi|Thriller|IMAX
1682180,Stoker (2013),Drama|Mystery|Thriller
1623205,Oz the Great and Powerful (2013),Action|Adventure|Fantasy|IMAX
481499,Croods The (2013),Adventure|Animation|Comedy
790628,Incredible Burt Wonderstone The (2013),Comedy
1911644,Call The (2013),Drama|Thriller
2302755,Olympus Has Fallen (2013),Action|Thriller
1763303,First Time The (2012),Comedy|Drama|Romance
1817273,Place Beyond the Pines The (2012),Crime|Drama
1935902,Brass Teapot The (2012),Comedy|Fantasy|Thriller
